"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10701307,107,"2011-03-30","Wednesday",0,NA
"36",10701307,107,"2011-03-30","Wednesday",1,NA
"71",10701307,107,"2011-03-30","Wednesday",2,NA
"106",10701307,107,"2011-03-30","Wednesday",3,NA
"141",10701307,107,"2011-03-30","Wednesday",4,NA
"176",10701307,107,"2011-03-30","Wednesday",5,NA
"211",10701307,107,"2011-03-30","Wednesday",6,NA
"246",10701307,107,"2011-03-30","Wednesday",7,NA
"281",10701307,107,"2011-03-30","Wednesday",8,NA
"316",10701307,107,"2011-03-30","Wednesday",9,11
"351",10701307,107,"2011-03-30","Wednesday",10,18
"386",10701307,107,"2011-03-30","Wednesday",11,17
"421",10701307,107,"2011-03-30","Wednesday",12,12
"456",10701307,107,"2011-03-30","Wednesday",13,38
"491",10701307,107,"2011-03-30","Wednesday",14,24
"526",10701307,107,"2011-03-30","Wednesday",15,29
"561",10701307,107,"2011-03-30","Wednesday",16,37
"596",10701307,107,"2011-03-30","Wednesday",17,18
"631",10701307,107,"2011-03-30","Wednesday",18,14
"666",10701307,107,"2011-03-30","Wednesday",19,9
"701",10701307,107,"2011-03-30","Wednesday",20,6
"736",10701307,107,"2011-03-30","Wednesday",21,0
"771",10701307,107,"2011-03-30","Wednesday",22,5
"806",10701307,107,"2011-03-30","Wednesday",23,1
"2",10701307,107,"2011-03-31","Thursday",0,0
"37",10701307,107,"2011-03-31","Thursday",1,1
"72",10701307,107,"2011-03-31","Thursday",2,0
"107",10701307,107,"2011-03-31","Thursday",3,1
"142",10701307,107,"2011-03-31","Thursday",4,1
"177",10701307,107,"2011-03-31","Thursday",5,19
"212",10701307,107,"2011-03-31","Thursday",6,40
"247",10701307,107,"2011-03-31","Thursday",7,37
"282",10701307,107,"2011-03-31","Thursday",8,25
"317",10701307,107,"2011-03-31","Thursday",9,15
"352",10701307,107,"2011-03-31","Thursday",10,15
"387",10701307,107,"2011-03-31","Thursday",11,26
"422",10701307,107,"2011-03-31","Thursday",12,18
"457",10701307,107,"2011-03-31","Thursday",13,28
"492",10701307,107,"2011-03-31","Thursday",14,33
"527",10701307,107,"2011-03-31","Thursday",15,47
"562",10701307,107,"2011-03-31","Thursday",16,39
"597",10701307,107,"2011-03-31","Thursday",17,28
"632",10701307,107,"2011-03-31","Thursday",18,16
"667",10701307,107,"2011-03-31","Thursday",19,9
"702",10701307,107,"2011-03-31","Thursday",20,7
"737",10701307,107,"2011-03-31","Thursday",21,2
"772",10701307,107,"2011-03-31","Thursday",22,3
"807",10701307,107,"2011-03-31","Thursday",23,2
"3",10701307,107,"2011-04-01","Friday",0,2
"38",10701307,107,"2011-04-01","Friday",1,0
"73",10701307,107,"2011-04-01","Friday",2,2
"108",10701307,107,"2011-04-01","Friday",3,1
"143",10701307,107,"2011-04-01","Friday",4,8
"178",10701307,107,"2011-04-01","Friday",5,16
"213",10701307,107,"2011-04-01","Friday",6,41
