"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10202609,102,"2005-07-01","Friday",0,NA
"36",10202609,102,"2005-07-01","Friday",1,NA
"71",10202609,102,"2005-07-01","Friday",2,NA
"106",10202609,102,"2005-07-01","Friday",3,NA
"141",10202609,102,"2005-07-01","Friday",4,NA
"176",10202609,102,"2005-07-01","Friday",5,NA
"211",10202609,102,"2005-07-01","Friday",6,NA
"246",10202609,102,"2005-07-01","Friday",7,NA
"281",10202609,102,"2005-07-01","Friday",8,NA
"316",10202609,102,"2005-07-01","Friday",9,NA
"351",10202609,102,"2005-07-01","Friday",10,NA
"386",10202609,102,"2005-07-01","Friday",11,62
"421",10202609,102,"2005-07-01","Friday",12,61
"456",10202609,102,"2005-07-01","Friday",13,79
"491",10202609,102,"2005-07-01","Friday",14,100
"526",10202609,102,"2005-07-01","Friday",15,177
"561",10202609,102,"2005-07-01","Friday",16,178
"596",10202609,102,"2005-07-01","Friday",17,137
"631",10202609,102,"2005-07-01","Friday",18,63
"666",10202609,102,"2005-07-01","Friday",19,67
"701",10202609,102,"2005-07-01","Friday",20,37
"736",10202609,102,"2005-07-01","Friday",21,30
"771",10202609,102,"2005-07-01","Friday",22,24
"806",10202609,102,"2005-07-01","Friday",23,12
"2",10202609,102,"2005-07-02","Saturday",0,14
"37",10202609,102,"2005-07-02","Saturday",1,7
"72",10202609,102,"2005-07-02","Saturday",2,1
"107",10202609,102,"2005-07-02","Saturday",3,3
"142",10202609,102,"2005-07-02","Saturday",4,0
"177",10202609,102,"2005-07-02","Saturday",5,4
"212",10202609,102,"2005-07-02","Saturday",6,12
"247",10202609,102,"2005-07-02","Saturday",7,18
"282",10202609,102,"2005-07-02","Saturday",8,35
"317",10202609,102,"2005-07-02","Saturday",9,37
"352",10202609,102,"2005-07-02","Saturday",10,54
"387",10202609,102,"2005-07-02","Saturday",11,88
"422",10202609,102,"2005-07-02","Saturday",12,101
"457",10202609,102,"2005-07-02","Saturday",13,99
"492",10202609,102,"2005-07-02","Saturday",14,128
"527",10202609,102,"2005-07-02","Saturday",15,116
"562",10202609,102,"2005-07-02","Saturday",16,81
"597",10202609,102,"2005-07-02","Saturday",17,115
"632",10202609,102,"2005-07-02","Saturday",18,98
"667",10202609,102,"2005-07-02","Saturday",19,65
"702",10202609,102,"2005-07-02","Saturday",20,55
"737",10202609,102,"2005-07-02","Saturday",21,41
"772",10202609,102,"2005-07-02","Saturday",22,24
"807",10202609,102,"2005-07-02","Saturday",23,13
"3",10202609,102,"2005-07-03","Sunday",0,7
"38",10202609,102,"2005-07-03","Sunday",1,10
"73",10202609,102,"2005-07-03","Sunday",2,4
"108",10202609,102,"2005-07-03","Sunday",3,2
"143",10202609,102,"2005-07-03","Sunday",4,4
"178",10202609,102,"2005-07-03","Sunday",5,2
"213",10202609,102,"2005-07-03","Sunday",6,13
"248",10202609,102,"2005-07-03","Sunday",7,21
"283",10202609,102,"2005-07-03","Sunday",8,22
"318",10202609,102,"2005-07-03","Sunday",9,36
"353",10202609,102,"2005-07-03","Sunday",10,96
"388",10202609,102,"2005-07-03","Sunday",11,141
"423",10202609,102,"2005-07-03","Sunday",12,146
"458",10202609,102,"2005-07-03","Sunday",13,177
"493",10202609,102,"2005-07-03","Sunday",14,174
"528",10202609,102,"2005-07-03","Sunday",15,135
"563",10202609,102,"2005-07-03","Sunday",16,146
"598",10202609,102,"2005-07-03","Sunday",17,151
"633",10202609,102,"2005-07-03","Sunday",18,147
"668",10202609,102,"2005-07-03","Sunday",19,92
"703",10202609,102,"2005-07-03","Sunday",20,75
"738",10202609,102,"2005-07-03","Sunday",21,58
"773",10202609,102,"2005-07-03","Sunday",22,24
"808",10202609,102,"2005-07-03","Sunday",23,19
"4",10202609,102,"2005-07-04","Monday",0,10
"39",10202609,102,"2005-07-04","Monday",1,4
"74",10202609,102,"2005-07-04","Monday",2,1
"109",10202609,102,"2005-07-04","Monday",3,0
"144",10202609,102,"2005-07-04","Monday",4,4
"179",10202609,102,"2005-07-04","Monday",5,20
"214",10202609,102,"2005-07-04","Monday",6,119
"249",10202609,102,"2005-07-04","Monday",7,268
"284",10202609,102,"2005-07-04","Monday",8,195
"319",10202609,102,"2005-07-04","Monday",9,119
"354",10202609,102,"2005-07-04","Monday",10,74
"389",10202609,102,"2005-07-04","Monday",11,81
"424",10202609,102,"2005-07-04","Monday",12,80
"459",10202609,102,"2005-07-04","Monday",13,95
"494",10202609,102,"2005-07-04","Monday",14,110
"529",10202609,102,"2005-07-04","Monday",15,206
"564",10202609,102,"2005-07-04","Monday",16,314
"599",10202609,102,"2005-07-04","Monday",17,251
"634",10202609,102,"2005-07-04","Monday",18,182
"669",10202609,102,"2005-07-04","Monday",19,152
"704",10202609,102,"2005-07-04","Monday",20,123
"739",10202609,102,"2005-07-04","Monday",21,87
"774",10202609,102,"2005-07-04","Monday",22,51
"809",10202609,102,"2005-07-04","Monday",23,12
"5",10202609,102,"2005-07-05","Tuesday",0,10
"40",10202609,102,"2005-07-05","Tuesday",1,7
"75",10202609,102,"2005-07-05","Tuesday",2,1
"110",10202609,102,"2005-07-05","Tuesday",3,1
"145",10202609,102,"2005-07-05","Tuesday",4,4
"180",10202609,102,"2005-07-05","Tuesday",5,24
"215",10202609,102,"2005-07-05","Tuesday",6,137
"250",10202609,102,"2005-07-05","Tuesday",7,266
"285",10202609,102,"2005-07-05","Tuesday",8,240
"320",10202609,102,"2005-07-05","Tuesday",9,116
"355",10202609,102,"2005-07-05","Tuesday",10,76
"390",10202609,102,"2005-07-05","Tuesday",11,86
"425",10202609,102,"2005-07-05","Tuesday",12,96
"460",10202609,102,"2005-07-05","Tuesday",13,96
"495",10202609,102,"2005-07-05","Tuesday",14,101
"530",10202609,102,"2005-07-05","Tuesday",15,240
"565",10202609,102,"2005-07-05","Tuesday",16,338
"600",10202609,102,"2005-07-05","Tuesday",17,241
"635",10202609,102,"2005-07-05","Tuesday",18,212
"670",10202609,102,"2005-07-05","Tuesday",19,174
"705",10202609,102,"2005-07-05","Tuesday",20,134
"740",10202609,102,"2005-07-05","Tuesday",21,102
"775",10202609,102,"2005-07-05","Tuesday",22,38
"810",10202609,102,"2005-07-05","Tuesday",23,26
"6",10202609,102,"2005-07-06","Wednesday",0,16
"41",10202609,102,"2005-07-06","Wednesday",1,3
"76",10202609,102,"2005-07-06","Wednesday",2,2
"111",10202609,102,"2005-07-06","Wednesday",3,0
"146",10202609,102,"2005-07-06","Wednesday",4,4
"181",10202609,102,"2005-07-06","Wednesday",5,18
"216",10202609,102,"2005-07-06","Wednesday",6,122
"251",10202609,102,"2005-07-06","Wednesday",7,265
"286",10202609,102,"2005-07-06","Wednesday",8,224
"321",10202609,102,"2005-07-06","Wednesday",9,107
"356",10202609,102,"2005-07-06","Wednesday",10,87
"391",10202609,102,"2005-07-06","Wednesday",11,86
"426",10202609,102,"2005-07-06","Wednesday",12,90
"461",10202609,102,"2005-07-06","Wednesday",13,84
"496",10202609,102,"2005-07-06","Wednesday",14,107
"531",10202609,102,"2005-07-06","Wednesday",15,215
"566",10202609,102,"2005-07-06","Wednesday",16,279
"601",10202609,102,"2005-07-06","Wednesday",17,241
"636",10202609,102,"2005-07-06","Wednesday",18,138
"671",10202609,102,"2005-07-06","Wednesday",19,121
"706",10202609,102,"2005-07-06","Wednesday",20,107
"741",10202609,102,"2005-07-06","Wednesday",21,102
"776",10202609,102,"2005-07-06","Wednesday",22,34
"811",10202609,102,"2005-07-06","Wednesday",23,19
"7",10202609,102,"2005-07-07","Thursday",0,9
"42",10202609,102,"2005-07-07","Thursday",1,8
"77",10202609,102,"2005-07-07","Thursday",2,1
"112",10202609,102,"2005-07-07","Thursday",3,1
"147",10202609,102,"2005-07-07","Thursday",4,2
"182",10202609,102,"2005-07-07","Thursday",5,17
"217",10202609,102,"2005-07-07","Thursday",6,93
"252",10202609,102,"2005-07-07","Thursday",7,221
"287",10202609,102,"2005-07-07","Thursday",8,191
"322",10202609,102,"2005-07-07","Thursday",9,77
"357",10202609,102,"2005-07-07","Thursday",10,44
"392",10202609,102,"2005-07-07","Thursday",11,51
"427",10202609,102,"2005-07-07","Thursday",12,53
"462",10202609,102,"2005-07-07","Thursday",13,67
"497",10202609,102,"2005-07-07","Thursday",14,98
"532",10202609,102,"2005-07-07","Thursday",15,183
"567",10202609,102,"2005-07-07","Thursday",16,254
"602",10202609,102,"2005-07-07","Thursday",17,230
"637",10202609,102,"2005-07-07","Thursday",18,141
"672",10202609,102,"2005-07-07","Thursday",19,83
"707",10202609,102,"2005-07-07","Thursday",20,93
"742",10202609,102,"2005-07-07","Thursday",21,46
"777",10202609,102,"2005-07-07","Thursday",22,33
"812",10202609,102,"2005-07-07","Thursday",23,23
"8",10202609,102,"2005-07-08","Friday",0,7
"43",10202609,102,"2005-07-08","Friday",1,7
"78",10202609,102,"2005-07-08","Friday",2,1
