"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10302701,103,"2004-06-28","Monday",0,NA
"43",10302701,103,"2004-06-28","Monday",0,NA
"85",10302701,103,"2004-06-28","Monday",1,NA
"127",10302701,103,"2004-06-28","Monday",1,NA
"169",10302701,103,"2004-06-28","Monday",2,NA
"211",10302701,103,"2004-06-28","Monday",2,NA
"253",10302701,103,"2004-06-28","Monday",3,NA
"295",10302701,103,"2004-06-28","Monday",3,NA
"337",10302701,103,"2004-06-28","Monday",4,NA
"379",10302701,103,"2004-06-28","Monday",4,NA
"421",10302701,103,"2004-06-28","Monday",5,NA
"463",10302701,103,"2004-06-28","Monday",5,NA
"505",10302701,103,"2004-06-28","Monday",6,NA
"547",10302701,103,"2004-06-28","Monday",6,NA
"589",10302701,103,"2004-06-28","Monday",7,NA
"631",10302701,103,"2004-06-28","Monday",7,NA
"673",10302701,103,"2004-06-28","Monday",8,NA
"715",10302701,103,"2004-06-28","Monday",8,NA
"757",10302701,103,"2004-06-28","Monday",9,NA
"799",10302701,103,"2004-06-28","Monday",9,NA
"841",10302701,103,"2004-06-28","Monday",10,20
"883",10302701,103,"2004-06-28","Monday",10,4
"925",10302701,103,"2004-06-28","Monday",11,20
"967",10302701,103,"2004-06-28","Monday",11,6
"1009",10302701,103,"2004-06-28","Monday",12,20
"1051",10302701,103,"2004-06-28","Monday",12,13
"1093",10302701,103,"2004-06-28","Monday",13,17
"1135",10302701,103,"2004-06-28","Monday",13,16
"1177",10302701,103,"2004-06-28","Monday",14,20
"1219",10302701,103,"2004-06-28","Monday",14,24
"1261",10302701,103,"2004-06-28","Monday",15,31
"1303",10302701,103,"2004-06-28","Monday",15,55
"1345",10302701,103,"2004-06-28","Monday",16,32
"1387",10302701,103,"2004-06-28","Monday",16,96
"1429",10302701,103,"2004-06-28","Monday",17,29
"1471",10302701,103,"2004-06-28","Monday",17,58
"1513",10302701,103,"2004-06-28","Monday",18,30
"1555",10302701,103,"2004-06-28","Monday",18,31
"1597",10302701,103,"2004-06-28","Monday",19,25
"1639",10302701,103,"2004-06-28","Monday",19,39
"1681",10302701,103,"2004-06-28","Monday",20,29
"1723",10302701,103,"2004-06-28","Monday",20,30
"1765",10302701,103,"2004-06-28","Monday",21,14
"1807",10302701,103,"2004-06-28","Monday",21,16
"1849",10302701,103,"2004-06-28","Monday",22,4
"1891",10302701,103,"2004-06-28","Monday",22,7
"1933",10302701,103,"2004-06-28","Monday",23,6
"1975",10302701,103,"2004-06-28","Monday",23,8
"2",10302701,103,"2004-06-29","Tuesday",0,5
"44",10302701,103,"2004-06-29","Tuesday",0,2
"86",10302701,103,"2004-06-29","Tuesday",1,1
"128",10302701,103,"2004-06-29","Tuesday",1,2
"170",10302701,103,"2004-06-29","Tuesday",2,0
"212",10302701,103,"2004-06-29","Tuesday",2,0
"254",10302701,103,"2004-06-29","Tuesday",3,0
"296",10302701,103,"2004-06-29","Tuesday",3,0
"338",10302701,103,"2004-06-29","Tuesday",4,1
"380",10302701,103,"2004-06-29","Tuesday",4,4
"422",10302701,103,"2004-06-29","Tuesday",5,16
"464",10302701,103,"2004-06-29","Tuesday",5,5
"506",10302701,103,"2004-06-29","Tuesday",6,61
"548",10302701,103,"2004-06-29","Tuesday",6,21
"590",10302701,103,"2004-06-29","Tuesday",7,111
"632",10302701,103,"2004-06-29","Tuesday",7,30
"674",10302701,103,"2004-06-29","Tuesday",8,130
"716",10302701,103,"2004-06-29","Tuesday",8,36
"758",10302701,103,"2004-06-29","Tuesday",9,54
"800",10302701,103,"2004-06-29","Tuesday",9,14
"842",10302701,103,"2004-06-29","Tuesday",10,40
"884",10302701,103,"2004-06-29","Tuesday",10,26
"926",10302701,103,"2004-06-29","Tuesday",11,32
"968",10302701,103,"2004-06-29","Tuesday",11,18
"1010",10302701,103,"2004-06-29","Tuesday",12,52
"1052",10302701,103,"2004-06-29","Tuesday",12,331
"1094",10302701,103,"2004-06-29","Tuesday",13,22
