"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10304525,103,"2008-11-04","Tuesday",0,NA
"29",10304525,103,"2008-11-04","Tuesday",1,NA
"57",10304525,103,"2008-11-04","Tuesday",2,NA
"85",10304525,103,"2008-11-04","Tuesday",3,NA
"113",10304525,103,"2008-11-04","Tuesday",4,NA
"141",10304525,103,"2008-11-04","Tuesday",5,NA
"169",10304525,103,"2008-11-04","Tuesday",6,NA
"197",10304525,103,"2008-11-04","Tuesday",7,NA
"225",10304525,103,"2008-11-04","Tuesday",8,NA
"253",10304525,103,"2008-11-04","Tuesday",9,NA
"281",10304525,103,"2008-11-04","Tuesday",10,NA
"309",10304525,103,"2008-11-04","Tuesday",11,NA
"337",10304525,103,"2008-11-04","Tuesday",12,NA
"365",10304525,103,"2008-11-04","Tuesday",13,NA
"393",10304525,103,"2008-11-04","Tuesday",14,37
"421",10304525,103,"2008-11-04","Tuesday",15,57
"449",10304525,103,"2008-11-04","Tuesday",16,90
"477",10304525,103,"2008-11-04","Tuesday",17,71
"505",10304525,103,"2008-11-04","Tuesday",18,41
"533",10304525,103,"2008-11-04","Tuesday",19,28
"561",10304525,103,"2008-11-04","Tuesday",20,28
"589",10304525,103,"2008-11-04","Tuesday",21,22
"617",10304525,103,"2008-11-04","Tuesday",22,9
"645",10304525,103,"2008-11-04","Tuesday",23,2
"2",10304525,103,"2008-11-05","Wednesday",0,6
"30",10304525,103,"2008-11-05","Wednesday",1,1
"58",10304525,103,"2008-11-05","Wednesday",2,0
"86",10304525,103,"2008-11-05","Wednesday",3,1
"114",10304525,103,"2008-11-05","Wednesday",4,2
"142",10304525,103,"2008-11-05","Wednesday",5,13
"170",10304525,103,"2008-11-05","Wednesday",6,36
"198",10304525,103,"2008-11-05","Wednesday",7,93
"226",10304525,103,"2008-11-05","Wednesday",8,79
"254",10304525,103,"2008-11-05","Wednesday",9,44
"282",10304525,103,"2008-11-05","Wednesday",10,20
"310",10304525,103,"2008-11-05","Wednesday",11,39
"338",10304525,103,"2008-11-05","Wednesday",12,24
"366",10304525,103,"2008-11-05","Wednesday",13,25
"394",10304525,103,"2008-11-05","Wednesday",14,33
"422",10304525,103,"2008-11-05","Wednesday",15,57
"450",10304525,103,"2008-11-05","Wednesday",16,105
"478",10304525,103,"2008-11-05","Wednesday",17,59
"506",10304525,103,"2008-11-05","Wednesday",18,43
"534",10304525,103,"2008-11-05","Wednesday",19,20
"562",10304525,103,"2008-11-05","Wednesday",20,22
"590",10304525,103,"2008-11-05","Wednesday",21,22
"618",10304525,103,"2008-11-05","Wednesday",22,8
"646",10304525,103,"2008-11-05","Wednesday",23,1
"3",10304525,103,"2008-11-06","Thursday",0,2
"31",10304525,103,"2008-11-06","Thursday",1,2
"59",10304525,103,"2008-11-06","Thursday",2,0
"87",10304525,103,"2008-11-06","Thursday",3,0
"115",10304525,103,"2008-11-06","Thursday",4,1
