"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10300935,103,"2008-02-29","Friday",0,NA
"36",10300935,103,"2008-02-29","Friday",1,NA
"71",10300935,103,"2008-02-29","Friday",2,NA
"106",10300935,103,"2008-02-29","Friday",3,NA
"141",10300935,103,"2008-02-29","Friday",4,NA
"176",10300935,103,"2008-02-29","Friday",5,NA
"211",10300935,103,"2008-02-29","Friday",6,NA
"246",10300935,103,"2008-02-29","Friday",7,NA
"281",10300935,103,"2008-02-29","Friday",8,NA
"316",10300935,103,"2008-02-29","Friday",9,NA
"351",10300935,103,"2008-02-29","Friday",10,9
"386",10300935,103,"2008-02-29","Friday",11,13
"421",10300935,103,"2008-02-29","Friday",12,11
"456",10300935,103,"2008-02-29","Friday",13,7
"491",10300935,103,"2008-02-29","Friday",14,6
"526",10300935,103,"2008-02-29","Friday",15,14
"561",10300935,103,"2008-02-29","Friday",16,19
"596",10300935,103,"2008-02-29","Friday",17,13
"631",10300935,103,"2008-02-29","Friday",18,10
"666",10300935,103,"2008-02-29","Friday",19,15
"701",10300935,103,"2008-02-29","Friday",20,5
"736",10300935,103,"2008-02-29","Friday",21,3
"771",10300935,103,"2008-02-29","Friday",22,1
"806",10300935,103,"2008-02-29","Friday",23,0
"2",10300935,103,"2008-03-01","Saturday",0,1
"37",10300935,103,"2008-03-01","Saturday",1,2
"72",10300935,103,"2008-03-01","Saturday",2,0
"107",10300935,103,"2008-03-01","Saturday",3,2
"142",10300935,103,"2008-03-01","Saturday",4,2
"177",10300935,103,"2008-03-01","Saturday",5,1
"212",10300935,103,"2008-03-01","Saturday",6,2
"247",10300935,103,"2008-03-01","Saturday",7,4
"282",10300935,103,"2008-03-01","Saturday",8,4
"317",10300935,103,"2008-03-01","Saturday",9,9
"352",10300935,103,"2008-03-01","Saturday",10,3
"387",10300935,103,"2008-03-01","Saturday",11,3
"422",10300935,103,"2008-03-01","Saturday",12,9
"457",10300935,103,"2008-03-01","Saturday",13,8
"492",10300935,103,"2008-03-01","Saturday",14,10
"527",10300935,103,"2008-03-01","Saturday",15,8
"562",10300935,103,"2008-03-01","Saturday",16,7
"597",10300935,103,"2008-03-01","Saturday",17,7
"632",10300935,103,"2008-03-01","Saturday",18,9
"667",10300935,103,"2008-03-01","Saturday",19,5
"702",10300935,103,"2008-03-01","Saturday",20,5
"737",10300935,103,"2008-03-01","Saturday",21,3
"772",10300935,103,"2008-03-01","Saturday",22,2
"807",10300935,103,"2008-03-01","Saturday",23,1
"3",10300935,103,"2008-03-02","Sunday",0,1
"38",10300935,103,"2008-03-02","Sunday",1,0
"73",10300935,103,"2008-03-02","Sunday",2,0
"108",10300935,103,"2008-03-02","Sunday",3,3
"143",10300935,103,"2008-03-02","Sunday",4,0
"178",10300935,103,"2008-03-02","Sunday",5,2
"213",10300935,103,"2008-03-02","Sunday",6,1
"248",10300935,103,"2008-03-02","Sunday",7,0
"283",10300935,103,"2008-03-02","Sunday",8,0
"318",10300935,103,"2008-03-02","Sunday",9,2
"353",10300935,103,"2008-03-02","Sunday",10,5
"388",10300935,103,"2008-03-02","Sunday",11,0
"423",10300935,103,"2008-03-02","Sunday",12,7
