"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10700507,107,"2011-01-31","Monday",0,NA
"36",10700507,107,"2011-01-31","Monday",1,NA
"71",10700507,107,"2011-01-31","Monday",2,NA
"106",10700507,107,"2011-01-31","Monday",3,NA
"141",10700507,107,"2011-01-31","Monday",4,NA
"176",10700507,107,"2011-01-31","Monday",5,NA
"211",10700507,107,"2011-01-31","Monday",6,NA
"246",10700507,107,"2011-01-31","Monday",7,NA
"281",10700507,107,"2011-01-31","Monday",8,NA
"316",10700507,107,"2011-01-31","Monday",9,NA
"351",10700507,107,"2011-01-31","Monday",10,10
"386",10700507,107,"2011-01-31","Monday",11,11
"421",10700507,107,"2011-01-31","Monday",12,6
"456",10700507,107,"2011-01-31","Monday",13,10
"491",10700507,107,"2011-01-31","Monday",14,18
"526",10700507,107,"2011-01-31","Monday",15,21
"561",10700507,107,"2011-01-31","Monday",16,31
"596",10700507,107,"2011-01-31","Monday",17,23
"631",10700507,107,"2011-01-31","Monday",18,15
"666",10700507,107,"2011-01-31","Monday",19,12
"701",10700507,107,"2011-01-31","Monday",20,7
"736",10700507,107,"2011-01-31","Monday",21,4
"771",10700507,107,"2011-01-31","Monday",22,3
"806",10700507,107,"2011-01-31","Monday",23,3
"2",10700507,107,"2011-02-01","Tuesday",0,3
"37",10700507,107,"2011-02-01","Tuesday",1,0
"72",10700507,107,"2011-02-01","Tuesday",2,1
"107",10700507,107,"2011-02-01","Tuesday",3,0
"142",10700507,107,"2011-02-01","Tuesday",4,2
"177",10700507,107,"2011-02-01","Tuesday",5,4
"212",10700507,107,"2011-02-01","Tuesday",6,21
"247",10700507,107,"2011-02-01","Tuesday",7,26
"282",10700507,107,"2011-02-01","Tuesday",8,27
"317",10700507,107,"2011-02-01","Tuesday",9,22
"352",10700507,107,"2011-02-01","Tuesday",10,13
"387",10700507,107,"2011-02-01","Tuesday",11,14
"422",10700507,107,"2011-02-01","Tuesday",12,5
"457",10700507,107,"2011-02-01","Tuesday",13,11
"492",10700507,107,"2011-02-01","Tuesday",14,23
"527",10700507,107,"2011-02-01","Tuesday",15,17
"562",10700507,107,"2011-02-01","Tuesday",16,32
"597",10700507,107,"2011-02-01","Tuesday",17,16
"632",10700507,107,"2011-02-01","Tuesday",18,19
"667",10700507,107,"2011-02-01","Tuesday",19,14
"702",10700507,107,"2011-02-01","Tuesday",20,9
"737",10700507,107,"2011-02-01","Tuesday",21,4
"772",10700507,107,"2011-02-01","Tuesday",22,2
"807",10700507,107,"2011-02-01","Tuesday",23,2
"3",10700507,107,"2011-02-02","Wednesday",0,2
"38",10700507,107,"2011-02-02","Wednesday",1,0
"73",10700507,107,"2011-02-02","Wednesday",2,0
"108",10700507,107,"2011-02-02","Wednesday",3,0
"143",10700507,107,"2011-02-02","Wednesday",4,0
"178",10700507,107,"2011-02-02","Wednesday",5,5
"213",10700507,107,"2011-02-02","Wednesday",6,17
"248",10700507,107,"2011-02-02","Wednesday",7,28
"283",10700507,107,"2011-02-02","Wednesday",8,23
"318",10700507,107,"2011-02-02","Wednesday",9,14
"353",10700507,107,"2011-02-02","Wednesday",10,10
"388",10700507,107,"2011-02-02","Wednesday",11,8
"423",10700507,107,"2011-02-02","Wednesday",12,12
"458",10700507,107,"2011-02-02","Wednesday",13,18
"493",10700507,107,"2011-02-02","Wednesday",14,8
"528",10700507,107,"2011-02-02","Wednesday",15,26
"563",10700507,107,"2011-02-02","Wednesday",16,21
"598",10700507,107,"2011-02-02","Wednesday",17,24
"633",10700507,107,"2011-02-02","Wednesday",18,49
"668",10700507,107,"2011-02-02","Wednesday",19,5
"703",10700507,107,"2011-02-02","Wednesday",20,8
"738",10700507,107,"2011-02-02","Wednesday",21,5
"773",10700507,107,"2011-02-02","Wednesday",22,4
"808",10700507,107,"2011-02-02","Wednesday",23,0
"4",10700507,107,"2011-02-03","Thursday",0,1
"39",10700507,107,"2011-02-03","Thursday",1,1
"74",10700507,107,"2011-02-03","Thursday",2,1
"109",10700507,107,"2011-02-03","Thursday",3,0
"144",10700507,107,"2011-02-03","Thursday",4,0
"179",10700507,107,"2011-02-03","Thursday",5,4
"214",10700507,107,"2011-02-03","Thursday",6,11
"249",10700507,107,"2011-02-03","Thursday",7,17
"284",10700507,107,"2011-02-03","Thursday",8,32
"319",10700507,107,"2011-02-03","Thursday",9,17
"354",10700507,107,"2011-02-03","Thursday",10,6
"389",10700507,107,"2011-02-03","Thursday",11,7
"424",10700507,107,"2011-02-03","Thursday",12,8
"459",10700507,107,"2011-02-03","Thursday",13,11
"494",10700507,107,"2011-02-03","Thursday",14,14
"529",10700507,107,"2011-02-03","Thursday",15,12
"564",10700507,107,"2011-02-03","Thursday",16,19
"599",10700507,107,"2011-02-03","Thursday",17,33
"634",10700507,107,"2011-02-03","Thursday",18,9
"669",10700507,107,"2011-02-03","Thursday",19,8
"704",10700507,107,"2011-02-03","Thursday",20,5
"739",10700507,107,"2011-02-03","Thursday",21,3
"774",10700507,107,"2011-02-03","Thursday",22,1
"809",10700507,107,"2011-02-03","Thursday",23,1
"5",10700507,107,"2011-02-04","Friday",0,0
"40",10700507,107,"2011-02-04","Friday",1,1
"75",10700507,107,"2011-02-04","Friday",2,0
"110",10700507,107,"2011-02-04","Friday",3,0
"145",10700507,107,"2011-02-04","Friday",4,0
"180",10700507,107,"2011-02-04","Friday",5,5
"215",10700507,107,"2011-02-04","Friday",6,13
"250",10700507,107,"2011-02-04","Friday",7,19
"285",10700507,107,"2011-02-04","Friday",8,23
