"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10300125,103,"2009-01-05","Monday",0,NA
"29",10300125,103,"2009-01-05","Monday",1,NA
"57",10300125,103,"2009-01-05","Monday",2,NA
"85",10300125,103,"2009-01-05","Monday",3,NA
"113",10300125,103,"2009-01-05","Monday",4,NA
"141",10300125,103,"2009-01-05","Monday",5,NA
"169",10300125,103,"2009-01-05","Monday",6,NA
"197",10300125,103,"2009-01-05","Monday",7,NA
"225",10300125,103,"2009-01-05","Monday",8,NA
"253",10300125,103,"2009-01-05","Monday",9,NA
"281",10300125,103,"2009-01-05","Monday",10,NA
"309",10300125,103,"2009-01-05","Monday",11,2
"337",10300125,103,"2009-01-05","Monday",12,8
"365",10300125,103,"2009-01-05","Monday",13,3
"393",10300125,103,"2009-01-05","Monday",14,3
"421",10300125,103,"2009-01-05","Monday",15,12
"449",10300125,103,"2009-01-05","Monday",16,14
"477",10300125,103,"2009-01-05","Monday",17,7
"505",10300125,103,"2009-01-05","Monday",18,3
"533",10300125,103,"2009-01-05","Monday",19,10
"561",10300125,103,"2009-01-05","Monday",20,1
"589",10300125,103,"2009-01-05","Monday",21,2
"617",10300125,103,"2009-01-05","Monday",22,0
"645",10300125,103,"2009-01-05","Monday",23,1
"2",10300125,103,"2009-01-06","Tuesday",0,2
"30",10300125,103,"2009-01-06","Tuesday",1,0
"58",10300125,103,"2009-01-06","Tuesday",2,0
"86",10300125,103,"2009-01-06","Tuesday",3,0
"114",10300125,103,"2009-01-06","Tuesday",4,0
"142",10300125,103,"2009-01-06","Tuesday",5,0
"170",10300125,103,"2009-01-06","Tuesday",6,1
"198",10300125,103,"2009-01-06","Tuesday",7,0
"226",10300125,103,"2009-01-06","Tuesday",8,0
"254",10300125,103,"2009-01-06","Tuesday",9,2
"282",10300125,103,"2009-01-06","Tuesday",10,4
"310",10300125,103,"2009-01-06","Tuesday",11,5
"338",10300125,103,"2009-01-06","Tuesday",12,8
"366",10300125,103,"2009-01-06","Tuesday",13,9
"394",10300125,103,"2009-01-06","Tuesday",14,7
"422",10300125,103,"2009-01-06","Tuesday",15,10
"450",10300125,103,"2009-01-06","Tuesday",16,4
"478",10300125,103,"2009-01-06","Tuesday",17,4
"506",10300125,103,"2009-01-06","Tuesday",18,2
"534",10300125,103,"2009-01-06","Tuesday",19,4
"562",10300125,103,"2009-01-06","Tuesday",20,5
"590",10300125,103,"2009-01-06","Tuesday",21,3
"618",10300125,103,"2009-01-06","Tuesday",22,2
"646",10300125,103,"2009-01-06","Tuesday",23,0
"3",10300125,103,"2009-01-07","Wednesday",0,0
"31",10300125,103,"2009-01-07","Wednesday",1,0
"59",10300125,103,"2009-01-07","Wednesday",2,0
"87",10300125,103,"2009-01-07","Wednesday",3,0
"115",10300125,103,"2009-01-07","Wednesday",4,0
"143",10300125,103,"2009-01-07","Wednesday",5,3
"171",10300125,103,"2009-01-07","Wednesday",6,7
"199",10300125,103,"2009-01-07","Wednesday",7,18
"227",10300125,103,"2009-01-07","Wednesday",8,22
"255",10300125,103,"2009-01-07","Wednesday",9,23
"283",10300125,103,"2009-01-07","Wednesday",10,3
"311",10300125,103,"2009-01-07","Wednesday",11,5
"339",10300125,103,"2009-01-07","Wednesday",12,3
"367",10300125,103,"2009-01-07","Wednesday",13,5
"395",10300125,103,"2009-01-07","Wednesday",14,5
"423",10300125,103,"2009-01-07","Wednesday",15,9
"451",10300125,103,"2009-01-07","Wednesday",16,23
"479",10300125,103,"2009-01-07","Wednesday",17,12
"507",10300125,103,"2009-01-07","Wednesday",18,8
"535",10300125,103,"2009-01-07","Wednesday",19,4
"563",10300125,103,"2009-01-07","Wednesday",20,3
"591",10300125,103,"2009-01-07","Wednesday",21,3
"619",10300125,103,"2009-01-07","Wednesday",22,0
"647",10300125,103,"2009-01-07","Wednesday",23,3
"4",10300125,103,"2009-01-08","Thursday",0,0
"32",10300125,103,"2009-01-08","Thursday",1,1
"60",10300125,103,"2009-01-08","Thursday",2,0
"88",10300125,103,"2009-01-08","Thursday",3,0
"116",10300125,103,"2009-01-08","Thursday",4,0
"144",10300125,103,"2009-01-08","Thursday",5,2
"172",10300125,103,"2009-01-08","Thursday",6,8
"200",10300125,103,"2009-01-08","Thursday",7,15
"228",10300125,103,"2009-01-08","Thursday",8,19
"256",10300125,103,"2009-01-08","Thursday",9,7
"284",10300125,103,"2009-01-08","Thursday",10,5
"312",10300125,103,"2009-01-08","Thursday",11,7
"340",10300125,103,"2009-01-08","Thursday",12,5
"368",10300125,103,"2009-01-08","Thursday",13,2
"396",10300125,103,"2009-01-08","Thursday",14,6
"424",10300125,103,"2009-01-08","Thursday",15,15
"452",10300125,103,"2009-01-08","Thursday",16,18
"480",10300125,103,"2009-01-08","Thursday",17,7
"508",10300125,103,"2009-01-08","Thursday",18,11
"536",10300125,103,"2009-01-08","Thursday",19,7
"564",10300125,103,"2009-01-08","Thursday",20,3
"592",10300125,103,"2009-01-08","Thursday",21,4
"620",10300125,103,"2009-01-08","Thursday",22,2
"648",10300125,103,"2009-01-08","Thursday",23,3
"5",10300125,103,"2009-01-09","Friday",0,0
"33",10300125,103,"2009-01-09","Friday",1,0
"61",10300125,103,"2009-01-09","Friday",2,1
"89",10300125,103,"2009-01-09","Friday",3,0
"117",10300125,103,"2009-01-09","Friday",4,2
"145",10300125,103,"2009-01-09","Friday",5,2
"173",10300125,103,"2009-01-09","Friday",6,4
"201",10300125,103,"2009-01-09","Friday",7,17
"229",10300125,103,"2009-01-09","Friday",8,11
"257",10300125,103,"2009-01-09","Friday",9,12
"285",10300125,103,"2009-01-09","Friday",10,2
"313",10300125,103,"2009-01-09","Friday",11,4
"341",10300125,103,"2009-01-09","Friday",12,4
"369",10300125,103,"2009-01-09","Friday",13,2
"397",10300125,103,"2009-01-09","Friday",14,1
"425",10300125,103,"2009-01-09","Friday",15,8
"453",10300125,103,"2009-01-09","Friday",16,18
"481",10300125,103,"2009-01-09","Friday",17,17
"509",10300125,103,"2009-01-09","Friday",18,5
"537",10300125,103,"2009-01-09","Friday",19,3
"565",10300125,103,"2009-01-09","Friday",20,6
"593",10300125,103,"2009-01-09","Friday",21,2
"621",10300125,103,"2009-01-09","Friday",22,2
"649",10300125,103,"2009-01-09","Friday",23,2
"6",10300125,103,"2009-01-10","Saturday",0,0
"34",10300125,103,"2009-01-10","Saturday",1,3
"62",10300125,103,"2009-01-10","Saturday",2,1
"90",10300125,103,"2009-01-10","Saturday",3,0
"118",10300125,103,"2009-01-10","Saturday",4,0
"146",10300125,103,"2009-01-10","Saturday",5,0
"174",10300125,103,"2009-01-10","Saturday",6,0
"202",10300125,103,"2009-01-10","Saturday",7,2
"230",10300125,103,"2009-01-10","Saturday",8,4
"258",10300125,103,"2009-01-10","Saturday",9,1
"286",10300125,103,"2009-01-10","Saturday",10,2
"314",10300125,103,"2009-01-10","Saturday",11,6
"342",10300125,103,"2009-01-10","Saturday",12,7
"370",10300125,103,"2009-01-10","Saturday",13,7
"398",10300125,103,"2009-01-10","Saturday",14,2
"426",10300125,103,"2009-01-10","Saturday",15,5
"454",10300125,103,"2009-01-10","Saturday",16,3
"482",10300125,103,"2009-01-10","Saturday",17,4
"510",10300125,103,"2009-01-10","Saturday",18,2
"538",10300125,103,"2009-01-10","Saturday",19,0
"566",10300125,103,"2009-01-10","Saturday",20,3
"594",10300125,103,"2009-01-10","Saturday",21,3
"622",10300125,103,"2009-01-10","Saturday",22,1
"650",10300125,103,"2009-01-10","Saturday",23,2
"7",10300125,103,"2009-01-11","Sunday",0,3
"35",10300125,103,"2009-01-11","Sunday",1,0
"63",10300125,103,"2009-01-11","Sunday",2,0
"91",10300125,103,"2009-01-11","Sunday",3,0
"119",10300125,103,"2009-01-11","Sunday",4,2
"147",10300125,103,"2009-01-11","Sunday",5,0
"175",10300125,103,"2009-01-11","Sunday",6,0
"203",10300125,103,"2009-01-11","Sunday",7,2
"231",10300125,103,"2009-01-11","Sunday",8,2
"259",10300125,103,"2009-01-11","Sunday",9,4
"287",10300125,103,"2009-01-11","Sunday",10,7
"315",10300125,103,"2009-01-11","Sunday",11,4
"343",10300125,103,"2009-01-11","Sunday",12,6
"371",10300125,103,"2009-01-11","Sunday",13,5
"399",10300125,103,"2009-01-11","Sunday",14,2
"427",10300125,103,"2009-01-11","Sunday",15,8
"455",10300125,103,"2009-01-11","Sunday",16,1
"483",10300125,103,"2009-01-11","Sunday",17,3
"511",10300125,103,"2009-01-11","Sunday",18,2
"539",10300125,103,"2009-01-11","Sunday",19,4
"567",10300125,103,"2009-01-11","Sunday",20,3
"595",10300125,103,"2009-01-11","Sunday",21,4
"623",10300125,103,"2009-01-11","Sunday",22,2
"651",10300125,103,"2009-01-11","Sunday",23,0
"8",10300125,103,"2009-01-12","Monday",0,0
"36",10300125,103,"2009-01-12","Monday",1,0
"64",10300125,103,"2009-01-12","Monday",2,0
"92",10300125,103,"2009-01-12","Monday",3,0
"120",10300125,103,"2009-01-12","Monday",4,0
"148",10300125,103,"2009-01-12","Monday",5,6
"176",10300125,103,"2009-01-12","Monday",6,16
"204",10300125,103,"2009-01-12","Monday",7,37
"232",10300125,103,"2009-01-12","Monday",8,30
"260",10300125,103,"2009-01-12","Monday",9,15
"288",10300125,103,"2009-01-12","Monday",10,7
"316",10300125,103,"2009-01-12","Monday",11,8
"344",10300125,103,"2009-01-12","Monday",12,6
"372",10300125,103,"2009-01-12","Monday",13,4
"400",10300125,103,"2009-01-12","Monday",14,14
"428",10300125,103,"2009-01-12","Monday",15,27
"456",10300125,103,"2009-01-12","Monday",16,27
"484",10300125,103,"2009-01-12","Monday",17,28
"512",10300125,103,"2009-01-12","Monday",18,16
"540",10300125,103,"2009-01-12","Monday",19,7
"568",10300125,103,"2009-01-12","Monday",20,10
"596",10300125,103,"2009-01-12","Monday",21,4
"624",10300125,103,"2009-01-12","Monday",22,4
"652",10300125,103,"2009-01-12","Monday",23,0
"9",10300125,103,"2009-01-13","Tuesday",0,1
"37",10300125,103,"2009-01-13","Tuesday",1,0
"65",10300125,103,"2009-01-13","Tuesday",2,1
"93",10300125,103,"2009-01-13","Tuesday",3,0
"121",10300125,103,"2009-01-13","Tuesday",4,0
"149",10300125,103,"2009-01-13","Tuesday",5,5
"177",10300125,103,"2009-01-13","Tuesday",6,21
"205",10300125,103,"2009-01-13","Tuesday",7,34
"233",10300125,103,"2009-01-13","Tuesday",8,26
"261",10300125,103,"2009-01-13","Tuesday",9,13
"289",10300125,103,"2009-01-13","Tuesday",10,11
"317",10300125,103,"2009-01-13","Tuesday",11,10
"345",10300125,103,"2009-01-13","Tuesday",12,6
"373",10300125,103,"2009-01-13","Tuesday",13,10
"401",10300125,103,"2009-01-13","Tuesday",14,6
"429",10300125,103,"2009-01-13","Tuesday",15,27
"457",10300125,103,"2009-01-13","Tuesday",16,27
"485",10300125,103,"2009-01-13","Tuesday",17,18
"513",10300125,103,"2009-01-13","Tuesday",18,13
"541",10300125,103,"2009-01-13","Tuesday",19,9
"569",10300125,103,"2009-01-13","Tuesday",20,11
"597",10300125,103,"2009-01-13","Tuesday",21,5
"625",10300125,103,"2009-01-13","Tuesday",22,2
"653",10300125,103,"2009-01-13","Tuesday",23,0
"10",10300125,103,"2009-01-14","Wednesday",0,1
"38",10300125,103,"2009-01-14","Wednesday",1,1
"66",10300125,103,"2009-01-14","Wednesday",2,0
"94",10300125,103,"2009-01-14","Wednesday",3,0
"122",10300125,103,"2009-01-14","Wednesday",4,0
"150",10300125,103,"2009-01-14","Wednesday",5,4
"178",10300125,103,"2009-01-14","Wednesday",6,19
"206",10300125,103,"2009-01-14","Wednesday",7,41
"234",10300125,103,"2009-01-14","Wednesday",8,34
"262",10300125,103,"2009-01-14","Wednesday",9,15
"290",10300125,103,"2009-01-14","Wednesday",10,13
"318",10300125,103,"2009-01-14","Wednesday",11,9
"346",10300125,103,"2009-01-14","Wednesday",12,12
"374",10300125,103,"2009-01-14","Wednesday",13,9
"402",10300125,103,"2009-01-14","Wednesday",14,13
"430",10300125,103,"2009-01-14","Wednesday",15,19
"458",10300125,103,"2009-01-14","Wednesday",16,34
"486",10300125,103,"2009-01-14","Wednesday",17,24
"514",10300125,103,"2009-01-14","Wednesday",18,14
"542",10300125,103,"2009-01-14","Wednesday",19,12
"570",10300125,103,"2009-01-14","Wednesday",20,10
"598",10300125,103,"2009-01-14","Wednesday",21,4
"626",10300125,103,"2009-01-14","Wednesday",22,6
"654",10300125,103,"2009-01-14","Wednesday",23,1
"11",10300125,103,"2009-01-15","Thursday",0,2
"39",10300125,103,"2009-01-15","Thursday",1,1
"67",10300125,103,"2009-01-15","Thursday",2,2
"95",10300125,103,"2009-01-15","Thursday",3,0
"123",10300125,103,"2009-01-15","Thursday",4,0
"151",10300125,103,"2009-01-15","Thursday",5,10
"179",10300125,103,"2009-01-15","Thursday",6,18
"207",10300125,103,"2009-01-15","Thursday",7,38
"235",10300125,103,"2009-01-15","Thursday",8,27
"263",10300125,103,"2009-01-15","Thursday",9,14
"291",10300125,103,"2009-01-15","Thursday",10,6
"319",10300125,103,"2009-01-15","Thursday",11,6
"347",10300125,103,"2009-01-15","Thursday",12,8
"375",10300125,103,"2009-01-15","Thursday",13,12
"403",10300125,103,"2009-01-15","Thursday",14,13
"431",10300125,103,"2009-01-15","Thursday",15,30
"459",10300125,103,"2009-01-15","Thursday",16,33
"487",10300125,103,"2009-01-15","Thursday",17,22
"515",10300125,103,"2009-01-15","Thursday",18,18
"543",10300125,103,"2009-01-15","Thursday",19,5
"571",10300125,103,"2009-01-15","Thursday",20,17
"599",10300125,103,"2009-01-15","Thursday",21,4
"627",10300125,103,"2009-01-15","Thursday",22,3
"655",10300125,103,"2009-01-15","Thursday",23,3
"12",10300125,103,"2009-01-16","Friday",0,0
"40",10300125,103,"2009-01-16","Friday",1,2
"68",10300125,103,"2009-01-16","Friday",2,4
"96",10300125,103,"2009-01-16","Friday",3,0
"124",10300125,103,"2009-01-16","Friday",4,1
"152",10300125,103,"2009-01-16","Friday",5,4
