"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",11702620,1170,"2006-06-27","Tuesday",0,NA
"43",11702620,1170,"2006-06-27","Tuesday",0,NA
"85",11702620,1170,"2006-06-27","Tuesday",1,NA
"127",11702620,1170,"2006-06-27","Tuesday",1,NA
"169",11702620,1170,"2006-06-27","Tuesday",2,NA
"211",11702620,1170,"2006-06-27","Tuesday",2,NA
"253",11702620,1170,"2006-06-27","Tuesday",3,NA
"295",11702620,1170,"2006-06-27","Tuesday",3,NA
"337",11702620,1170,"2006-06-27","Tuesday",4,NA
"379",11702620,1170,"2006-06-27","Tuesday",4,NA
"421",11702620,1170,"2006-06-27","Tuesday",5,NA
"463",11702620,1170,"2006-06-27","Tuesday",5,NA
"505",11702620,1170,"2006-06-27","Tuesday",6,NA
"547",11702620,1170,"2006-06-27","Tuesday",6,NA
"589",11702620,1170,"2006-06-27","Tuesday",7,NA
"631",11702620,1170,"2006-06-27","Tuesday",7,NA
"673",11702620,1170,"2006-06-27","Tuesday",8,NA
"715",11702620,1170,"2006-06-27","Tuesday",8,NA
"757",11702620,1170,"2006-06-27","Tuesday",9,NA
"799",11702620,1170,"2006-06-27","Tuesday",9,NA
"841",11702620,1170,"2006-06-27","Tuesday",10,NA
"883",11702620,1170,"2006-06-27","Tuesday",10,NA
"925",11702620,1170,"2006-06-27","Tuesday",11,NA
"967",11702620,1170,"2006-06-27","Tuesday",11,NA
"1009",11702620,1170,"2006-06-27","Tuesday",12,NA
"1051",11702620,1170,"2006-06-27","Tuesday",12,NA
"1093",11702620,1170,"2006-06-27","Tuesday",13,NA
"1135",11702620,1170,"2006-06-27","Tuesday",13,NA
"1177",11702620,1170,"2006-06-27","Tuesday",14,NA
"1219",11702620,1170,"2006-06-27","Tuesday",14,NA
"1261",11702620,1170,"2006-06-27","Tuesday",15,NA
"1303",11702620,1170,"2006-06-27","Tuesday",15,NA
"1345",11702620,1170,"2006-06-27","Tuesday",16,120
"1387",11702620,1170,"2006-06-27","Tuesday",16,135
"1429",11702620,1170,"2006-06-27","Tuesday",17,107
"1471",11702620,1170,"2006-06-27","Tuesday",17,141
"1513",11702620,1170,"2006-06-27","Tuesday",18,94
"1555",11702620,1170,"2006-06-27","Tuesday",18,85
"1597",11702620,1170,"2006-06-27","Tuesday",19,76
"1639",11702620,1170,"2006-06-27","Tuesday",19,73
"1681",11702620,1170,"2006-06-27","Tuesday",20,70
"1723",11702620,1170,"2006-06-27","Tuesday",20,62
"1765",11702620,1170,"2006-06-27","Tuesday",21,53
"1807",11702620,1170,"2006-06-27","Tuesday",21,74
"1849",11702620,1170,"2006-06-27","Tuesday",22,40
"1891",11702620,1170,"2006-06-27","Tuesday",22,27
"1933",11702620,1170,"2006-06-27","Tuesday",23,26
"1975",11702620,1170,"2006-06-27","Tuesday",23,6
"2",11702620,1170,"2006-06-28","Wednesday",0,16
"44",11702620,1170,"2006-06-28","Wednesday",0,12
"86",11702620,1170,"2006-06-28","Wednesday",1,2
"128",11702620,1170,"2006-06-28","Wednesday",1,8
"170",11702620,1170,"2006-06-28","Wednesday",2,0
"212",11702620,1170,"2006-06-28","Wednesday",2,1
"254",11702620,1170,"2006-06-28","Wednesday",3,3
"296",11702620,1170,"2006-06-28","Wednesday",3,2
"338",11702620,1170,"2006-06-28","Wednesday",4,1
"380",11702620,1170,"2006-06-28","Wednesday",4,2
"422",11702620,1170,"2006-06-28","Wednesday",5,18
"464",11702620,1170,"2006-06-28","Wednesday",5,13
"506",11702620,1170,"2006-06-28","Wednesday",6,59
"548",11702620,1170,"2006-06-28","Wednesday",6,65
"590",11702620,1170,"2006-06-28","Wednesday",7,111
"632",11702620,1170,"2006-06-28","Wednesday",7,191
"674",11702620,1170,"2006-06-28","Wednesday",8,186
"716",11702620,1170,"2006-06-28","Wednesday",8,210
"758",11702620,1170,"2006-06-28","Wednesday",9,106
"800",11702620,1170,"2006-06-28","Wednesday",9,119
"842",11702620,1170,"2006-06-28","Wednesday",10,85
"884",11702620,1170,"2006-06-28","Wednesday",10,52
"926",11702620,1170,"2006-06-28","Wednesday",11,55
"968",11702620,1170,"2006-06-28","Wednesday",11,54
"1010",11702620,1170,"2006-06-28","Wednesday",12,109
"1052",11702620,1170,"2006-06-28","Wednesday",12,56
"1094",11702620,1170,"2006-06-28","Wednesday",13,79
"1136",11702620,1170,"2006-06-28","Wednesday",13,69
"1178",11702620,1170,"2006-06-28","Wednesday",14,92
"1220",11702620,1170,"2006-06-28","Wednesday",14,65
"1262",11702620,1170,"2006-06-28","Wednesday",15,123
"1304",11702620,1170,"2006-06-28","Wednesday",15,142
"1346",11702620,1170,"2006-06-28","Wednesday",16,154
"1388",11702620,1170,"2006-06-28","Wednesday",16,194
"1430",11702620,1170,"2006-06-28","Wednesday",17,169
"1472",11702620,1170,"2006-06-28","Wednesday",17,224
"1514",11702620,1170,"2006-06-28","Wednesday",18,146
"1556",11702620,1170,"2006-06-28","Wednesday",18,179
"1598",11702620,1170,"2006-06-28","Wednesday",19,118
"1640",11702620,1170,"2006-06-28","Wednesday",19,111
"1682",11702620,1170,"2006-06-28","Wednesday",20,122
"1724",11702620,1170,"2006-06-28","Wednesday",20,98
"1766",11702620,1170,"2006-06-28","Wednesday",21,88
"1808",11702620,1170,"2006-06-28","Wednesday",21,86
