"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10700136,107,"2006-01-02","Monday",0,NA
"29",10700136,107,"2006-01-02","Monday",1,NA
"57",10700136,107,"2006-01-02","Monday",2,NA
"85",10700136,107,"2006-01-02","Monday",3,NA
"113",10700136,107,"2006-01-02","Monday",4,NA
"141",10700136,107,"2006-01-02","Monday",5,NA
"169",10700136,107,"2006-01-02","Monday",6,NA
"197",10700136,107,"2006-01-02","Monday",7,NA
"225",10700136,107,"2006-01-02","Monday",8,NA
"253",10700136,107,"2006-01-02","Monday",9,NA
"281",10700136,107,"2006-01-02","Monday",10,12
"309",10700136,107,"2006-01-02","Monday",11,7
"337",10700136,107,"2006-01-02","Monday",12,6
"365",10700136,107,"2006-01-02","Monday",13,6
"393",10700136,107,"2006-01-02","Monday",14,6
"421",10700136,107,"2006-01-02","Monday",15,16
"449",10700136,107,"2006-01-02","Monday",16,21
"477",10700136,107,"2006-01-02","Monday",17,24
"505",10700136,107,"2006-01-02","Monday",18,13
"533",10700136,107,"2006-01-02","Monday",19,5
"561",10700136,107,"2006-01-02","Monday",20,7
"589",10700136,107,"2006-01-02","Monday",21,4
"617",10700136,107,"2006-01-02","Monday",22,3
"645",10700136,107,"2006-01-02","Monday",23,2
"2",10700136,107,"2006-01-03","Tuesday",0,0
"30",10700136,107,"2006-01-03","Tuesday",1,0
"58",10700136,107,"2006-01-03","Tuesday",2,0
"86",10700136,107,"2006-01-03","Tuesday",3,0
"114",10700136,107,"2006-01-03","Tuesday",4,0
"142",10700136,107,"2006-01-03","Tuesday",5,2
"170",10700136,107,"2006-01-03","Tuesday",6,10
"198",10700136,107,"2006-01-03","Tuesday",7,20
"226",10700136,107,"2006-01-03","Tuesday",8,31
"254",10700136,107,"2006-01-03","Tuesday",9,16
"282",10700136,107,"2006-01-03","Tuesday",10,6
"310",10700136,107,"2006-01-03","Tuesday",11,6
"338",10700136,107,"2006-01-03","Tuesday",12,10
"366",10700136,107,"2006-01-03","Tuesday",13,15
"394",10700136,107,"2006-01-03","Tuesday",14,25
"422",10700136,107,"2006-01-03","Tuesday",15,18
"450",10700136,107,"2006-01-03","Tuesday",16,21
"478",10700136,107,"2006-01-03","Tuesday",17,26
"506",10700136,107,"2006-01-03","Tuesday",18,12
"534",10700136,107,"2006-01-03","Tuesday",19,7
"562",10700136,107,"2006-01-03","Tuesday",20,5
"590",10700136,107,"2006-01-03","Tuesday",21,4
"618",10700136,107,"2006-01-03","Tuesday",22,0
"646",10700136,107,"2006-01-03","Tuesday",23,3
"3",10700136,107,"2006-01-04","Wednesday",0,0
"31",10700136,107,"2006-01-04","Wednesday",1,1
"59",10700136,107,"2006-01-04","Wednesday",2,1
"87",10700136,107,"2006-01-04","Wednesday",3,0
"115",10700136,107,"2006-01-04","Wednesday",4,0
"143",10700136,107,"2006-01-04","Wednesday",5,4
"171",10700136,107,"2006-01-04","Wednesday",6,14
"199",10700136,107,"2006-01-04","Wednesday",7,15
"227",10700136,107,"2006-01-04","Wednesday",8,20
