"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10203618,102,"2009-08-31","Monday",0,NA
"43",10203618,102,"2009-08-31","Monday",1,NA
"85",10203618,102,"2009-08-31","Monday",2,NA
"127",10203618,102,"2009-08-31","Monday",3,NA
"169",10203618,102,"2009-08-31","Monday",4,NA
"211",10203618,102,"2009-08-31","Monday",5,NA
"253",10203618,102,"2009-08-31","Monday",6,NA
"295",10203618,102,"2009-08-31","Monday",7,NA
"337",10203618,102,"2009-08-31","Monday",8,NA
"379",10203618,102,"2009-08-31","Monday",9,NA
"421",10203618,102,"2009-08-31","Monday",10,NA
"463",10203618,102,"2009-08-31","Monday",11,NA
"505",10203618,102,"2009-08-31","Monday",12,NA
"547",10203618,102,"2009-08-31","Monday",13,NA
"589",10203618,102,"2009-08-31","Monday",14,NA
"631",10203618,102,"2009-08-31","Monday",15,178
"673",10203618,102,"2009-08-31","Monday",16,305
"715",10203618,102,"2009-08-31","Monday",17,211
"757",10203618,102,"2009-08-31","Monday",18,145
"799",10203618,102,"2009-08-31","Monday",19,115
"841",10203618,102,"2009-08-31","Monday",20,82
"883",10203618,102,"2009-08-31","Monday",21,56
"925",10203618,102,"2009-08-31","Monday",22,20
"967",10203618,102,"2009-08-31","Monday",23,17
"2",10203618,102,"2009-09-01","Tuesday",0,5
"44",10203618,102,"2009-09-01","Tuesday",1,8
"86",10203618,102,"2009-09-01","Tuesday",2,2
"128",10203618,102,"2009-09-01","Tuesday",3,0
"170",10203618,102,"2009-09-01","Tuesday",4,3
"212",10203618,102,"2009-09-01","Tuesday",5,22
"254",10203618,102,"2009-09-01","Tuesday",6,101
"296",10203618,102,"2009-09-01","Tuesday",7,292
"338",10203618,102,"2009-09-01","Tuesday",8,277
"380",10203618,102,"2009-09-01","Tuesday",9,121
"422",10203618,102,"2009-09-01","Tuesday",10,58
"464",10203618,102,"2009-09-01","Tuesday",11,59
"506",10203618,102,"2009-09-01","Tuesday",12,55
"548",10203618,102,"2009-09-01","Tuesday",13,78
"590",10203618,102,"2009-09-01","Tuesday",14,118
"632",10203618,102,"2009-09-01","Tuesday",15,166
"674",10203618,102,"2009-09-01","Tuesday",16,255
"716",10203618,102,"2009-09-01","Tuesday",17,223
"758",10203618,102,"2009-09-01","Tuesday",18,156
"800",10203618,102,"2009-09-01","Tuesday",19,101
"842",10203618,102,"2009-09-01","Tuesday",20,53
"884",10203618,102,"2009-09-01","Tuesday",21,53
"926",10203618,102,"2009-09-01","Tuesday",22,27
"968",10203618,102,"2009-09-01","Tuesday",23,8
"3",10203618,102,"2009-09-02","Wednesday",0,8
"45",10203618,102,"2009-09-02","Wednesday",1,8
"87",10203618,102,"2009-09-02","Wednesday",2,1
"129",10203618,102,"2009-09-02","Wednesday",3,0
"171",10203618,102,"2009-09-02","Wednesday",4,0
"213",10203618,102,"2009-09-02","Wednesday",5,19
"255",10203618,102,"2009-09-02","Wednesday",6,98
"297",10203618,102,"2009-09-02","Wednesday",7,332
"339",10203618,102,"2009-09-02","Wednesday",8,312
"381",10203618,102,"2009-09-02","Wednesday",9,144
"423",10203618,102,"2009-09-02","Wednesday",10,82
"465",10203618,102,"2009-09-02","Wednesday",11,68
"507",10203618,102,"2009-09-02","Wednesday",12,94
"549",10203618,102,"2009-09-02","Wednesday",13,71
"591",10203618,102,"2009-09-02","Wednesday",14,110
"633",10203618,102,"2009-09-02","Wednesday",15,217
"675",10203618,102,"2009-09-02","Wednesday",16,357
"717",10203618,102,"2009-09-02","Wednesday",17,312
"759",10203618,102,"2009-09-02","Wednesday",18,182
"801",10203618,102,"2009-09-02","Wednesday",19,106
"843",10203618,102,"2009-09-02","Wednesday",20,75
"885",10203618,102,"2009-09-02","Wednesday",21,39
"927",10203618,102,"2009-09-02","Wednesday",22,22
"969",10203618,102,"2009-09-02","Wednesday",23,7
"4",10203618,102,"2009-09-03","Thursday",0,12
"46",10203618,102,"2009-09-03","Thursday",1,6
"88",10203618,102,"2009-09-03","Thursday",2,1
"130",10203618,102,"2009-09-03","Thursday",3,2
"172",10203618,102,"2009-09-03","Thursday",4,4
"214",10203618,102,"2009-09-03","Thursday",5,20
"256",10203618,102,"2009-09-03","Thursday",6,83
"298",10203618,102,"2009-09-03","Thursday",7,294
"340",10203618,102,"2009-09-03","Thursday",8,267
"382",10203618,102,"2009-09-03","Thursday",9,100
"424",10203618,102,"2009-09-03","Thursday",10,67
"466",10203618,102,"2009-09-03","Thursday",11,53
"508",10203618,102,"2009-09-03","Thursday",12,63
"550",10203618,102,"2009-09-03","Thursday",13,64
"592",10203618,102,"2009-09-03","Thursday",14,91
"634",10203618,102,"2009-09-03","Thursday",15,175
"676",10203618,102,"2009-09-03","Thursday",16,279
"718",10203618,102,"2009-09-03","Thursday",17,196
"760",10203618,102,"2009-09-03","Thursday",18,125
"802",10203618,102,"2009-09-03","Thursday",19,79
"844",10203618,102,"2009-09-03","Thursday",20,85
"886",10203618,102,"2009-09-03","Thursday",21,51
"928",10203618,102,"2009-09-03","Thursday",22,28
"970",10203618,102,"2009-09-03","Thursday",23,14
"5",10203618,102,"2009-09-04","Friday",0,10
"47",10203618,102,"2009-09-04","Friday",1,8
"89",10203618,102,"2009-09-04","Friday",2,3
"131",10203618,102,"2009-09-04","Friday",3,0
"173",10203618,102,"2009-09-04","Friday",4,0
"215",10203618,102,"2009-09-04","Friday",5,15
"257",10203618,102,"2009-09-04","Friday",6,54
"299",10203618,102,"2009-09-04","Friday",7,131
"341",10203618,102,"2009-09-04","Friday",8,126
"383",10203618,102,"2009-09-04","Friday",9,74
"425",10203618,102,"2009-09-04","Friday",10,51
"467",10203618,102,"2009-09-04","Friday",11,39
"509",10203618,102,"2009-09-04","Friday",12,52
"551",10203618,102,"2009-09-04","Friday",13,41
"593",10203618,102,"2009-09-04","Friday",14,70
"635",10203618,102,"2009-09-04","Friday",15,123
"677",10203618,102,"2009-09-04","Friday",16,151
"719",10203618,102,"2009-09-04","Friday",17,114
"761",10203618,102,"2009-09-04","Friday",18,89
"803",10203618,102,"2009-09-04","Friday",19,77
"845",10203618,102,"2009-09-04","Friday",20,50
"887",10203618,102,"2009-09-04","Friday",21,34
"929",10203618,102,"2009-09-04","Friday",22,18
"971",10203618,102,"2009-09-04","Friday",23,7
"6",10203618,102,"2009-09-05","Saturday",0,7
"48",10203618,102,"2009-09-05","Saturday",1,9
"90",10203618,102,"2009-09-05","Saturday",2,5
"132",10203618,102,"2009-09-05","Saturday",3,2
"174",10203618,102,"2009-09-05","Saturday",4,0
"216",10203618,102,"2009-09-05","Saturday",5,3
"258",10203618,102,"2009-09-05","Saturday",6,10
"300",10203618,102,"2009-09-05","Saturday",7,12
"342",10203618,102,"2009-09-05","Saturday",8,39
"384",10203618,102,"2009-09-05","Saturday",9,40
"426",10203618,102,"2009-09-05","Saturday",10,45
"468",10203618,102,"2009-09-05","Saturday",11,48
"510",10203618,102,"2009-09-05","Saturday",12,71
"552",10203618,102,"2009-09-05","Saturday",13,76
"594",10203618,102,"2009-09-05","Saturday",14,70
"636",10203618,102,"2009-09-05","Saturday",15,76
"678",10203618,102,"2009-09-05","Saturday",16,76
"720",10203618,102,"2009-09-05","Saturday",17,111
"762",10203618,102,"2009-09-05","Saturday",18,83
"804",10203618,102,"2009-09-05","Saturday",19,59
"846",10203618,102,"2009-09-05","Saturday",20,37
"888",10203618,102,"2009-09-05","Saturday",21,22
"930",10203618,102,"2009-09-05","Saturday",22,11
"972",10203618,102,"2009-09-05","Saturday",23,13
"7",10203618,102,"2009-09-06","Sunday",0,10
"49",10203618,102,"2009-09-06","Sunday",1,7
"91",10203618,102,"2009-09-06","Sunday",2,5
"133",10203618,102,"2009-09-06","Sunday",3,4
"175",10203618,102,"2009-09-06","Sunday",4,3
"217",10203618,102,"2009-09-06","Sunday",5,0
"259",10203618,102,"2009-09-06","Sunday",6,5
"301",10203618,102,"2009-09-06","Sunday",7,8
"343",10203618,102,"2009-09-06","Sunday",8,7
"385",10203618,102,"2009-09-06","Sunday",9,24
"427",10203618,102,"2009-09-06","Sunday",10,32
"469",10203618,102,"2009-09-06","Sunday",11,40
"511",10203618,102,"2009-09-06","Sunday",12,50
"553",10203618,102,"2009-09-06","Sunday",13,63
"595",10203618,102,"2009-09-06","Sunday",14,86
"637",10203618,102,"2009-09-06","Sunday",15,59
"679",10203618,102,"2009-09-06","Sunday",16,47
"721",10203618,102,"2009-09-06","Sunday",17,55
"763",10203618,102,"2009-09-06","Sunday",18,30
"805",10203618,102,"2009-09-06","Sunday",19,20
"847",10203618,102,"2009-09-06","Sunday",20,20
"889",10203618,102,"2009-09-06","Sunday",21,10
"931",10203618,102,"2009-09-06","Sunday",22,11
"973",10203618,102,"2009-09-06","Sunday",23,8
"8",10203618,102,"2009-09-07","Monday",0,2
"50",10203618,102,"2009-09-07","Monday",1,0
"92",10203618,102,"2009-09-07","Monday",2,0
"134",10203618,102,"2009-09-07","Monday",3,0
"176",10203618,102,"2009-09-07","Monday",4,2
"218",10203618,102,"2009-09-07","Monday",5,17
"260",10203618,102,"2009-09-07","Monday",6,85
"302",10203618,102,"2009-09-07","Monday",7,290
"344",10203618,102,"2009-09-07","Monday",8,283
"386",10203618,102,"2009-09-07","Monday",9,147
"428",10203618,102,"2009-09-07","Monday",10,85
"470",10203618,102,"2009-09-07","Monday",11,70
"512",10203618,102,"2009-09-07","Monday",12,65
"554",10203618,102,"2009-09-07","Monday",13,52
"596",10203618,102,"2009-09-07","Monday",14,88
"638",10203618,102,"2009-09-07","Monday",15,176
"680",10203618,102,"2009-09-07","Monday",16,288
"722",10203618,102,"2009-09-07","Monday",17,245
"764",10203618,102,"2009-09-07","Monday",18,177
"806",10203618,102,"2009-09-07","Monday",19,129
"848",10203618,102,"2009-09-07","Monday",20,113
"890",10203618,102,"2009-09-07","Monday",21,49
"932",10203618,102,"2009-09-07","Monday",22,21
"974",10203618,102,"2009-09-07","Monday",23,10
"9",10203618,102,"2009-09-08","Tuesday",0,3
"51",10203618,102,"2009-09-08","Tuesday",1,5
"93",10203618,102,"2009-09-08","Tuesday",2,2
"135",10203618,102,"2009-09-08","Tuesday",3,2
"177",10203618,102,"2009-09-08","Tuesday",4,4
"219",10203618,102,"2009-09-08","Tuesday",5,18
"261",10203618,102,"2009-09-08","Tuesday",6,97
"303",10203618,102,"2009-09-08","Tuesday",7,306
"345",10203618,102,"2009-09-08","Tuesday",8,267
"387",10203618,102,"2009-09-08","Tuesday",9,135
"429",10203618,102,"2009-09-08","Tuesday",10,0
"471",10203618,102,"2009-09-08","Tuesday",11,35
"513",10203618,102,"2009-09-08","Tuesday",12,64
"555",10203618,102,"2009-09-08","Tuesday",13,57
"597",10203618,102,"2009-09-08","Tuesday",14,72
"639",10203618,102,"2009-09-08","Tuesday",15,156
"681",10203618,102,"2009-09-08","Tuesday",16,263
"723",10203618,102,"2009-09-08","Tuesday",17,208
"765",10203618,102,"2009-09-08","Tuesday",18,125
"807",10203618,102,"2009-09-08","Tuesday",19,106
"849",10203618,102,"2009-09-08","Tuesday",20,59
"891",10203618,102,"2009-09-08","Tuesday",21,39
"933",10203618,102,"2009-09-08","Tuesday",22,21
"975",10203618,102,"2009-09-08","Tuesday",23,7
"10",10203618,102,"2009-09-09","Wednesday",0,5
"52",10203618,102,"2009-09-09","Wednesday",1,5
"94",10203618,102,"2009-09-09","Wednesday",2,0
"136",10203618,102,"2009-09-09","Wednesday",3,0
"178",10203618,102,"2009-09-09","Wednesday",4,0
"220",10203618,102,"2009-09-09","Wednesday",5,20
"262",10203618,102,"2009-09-09","Wednesday",6,89
"304",10203618,102,"2009-09-09","Wednesday",7,300
"346",10203618,102,"2009-09-09","Wednesday",8,273
"388",10203618,102,"2009-09-09","Wednesday",9,154
"430",10203618,102,"2009-09-09","Wednesday",10,75
"472",10203618,102,"2009-09-09","Wednesday",11,65
"514",10203618,102,"2009-09-09","Wednesday",12,52
"556",10203618,102,"2009-09-09","Wednesday",13,77
"598",10203618,102,"2009-09-09","Wednesday",14,86
"640",10203618,102,"2009-09-09","Wednesday",15,197
"682",10203618,102,"2009-09-09","Wednesday",16,299
"724",10203618,102,"2009-09-09","Wednesday",17,266
