"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10201918,102,"2009-05-05","Tuesday",0,NA
"29",10201918,102,"2009-05-05","Tuesday",1,NA
"57",10201918,102,"2009-05-05","Tuesday",2,NA
"85",10201918,102,"2009-05-05","Tuesday",3,NA
"113",10201918,102,"2009-05-05","Tuesday",4,NA
"141",10201918,102,"2009-05-05","Tuesday",5,NA
"169",10201918,102,"2009-05-05","Tuesday",6,NA
"197",10201918,102,"2009-05-05","Tuesday",7,NA
"225",10201918,102,"2009-05-05","Tuesday",8,NA
"253",10201918,102,"2009-05-05","Tuesday",9,NA
"281",10201918,102,"2009-05-05","Tuesday",10,NA
"309",10201918,102,"2009-05-05","Tuesday",11,NA
"337",10201918,102,"2009-05-05","Tuesday",12,NA
"365",10201918,102,"2009-05-05","Tuesday",13,NA
"393",10201918,102,"2009-05-05","Tuesday",14,NA
"421",10201918,102,"2009-05-05","Tuesday",15,151
"449",10201918,102,"2009-05-05","Tuesday",16,269
"477",10201918,102,"2009-05-05","Tuesday",17,242
"505",10201918,102,"2009-05-05","Tuesday",18,139
"533",10201918,102,"2009-05-05","Tuesday",19,95
"561",10201918,102,"2009-05-05","Tuesday",20,89
"589",10201918,102,"2009-05-05","Tuesday",21,52
"617",10201918,102,"2009-05-05","Tuesday",22,26
"645",10201918,102,"2009-05-05","Tuesday",23,8
"2",10201918,102,"2009-05-06","Wednesday",0,4
"30",10201918,102,"2009-05-06","Wednesday",1,2
"58",10201918,102,"2009-05-06","Wednesday",2,0
"86",10201918,102,"2009-05-06","Wednesday",3,0
"114",10201918,102,"2009-05-06","Wednesday",4,1
"142",10201918,102,"2009-05-06","Wednesday",5,14
"170",10201918,102,"2009-05-06","Wednesday",6,77
"198",10201918,102,"2009-05-06","Wednesday",7,183
"226",10201918,102,"2009-05-06","Wednesday",8,190
"254",10201918,102,"2009-05-06","Wednesday",9,96
"282",10201918,102,"2009-05-06","Wednesday",10,40
"310",10201918,102,"2009-05-06","Wednesday",11,39
"338",10201918,102,"2009-05-06","Wednesday",12,43
"366",10201918,102,"2009-05-06","Wednesday",13,47
"394",10201918,102,"2009-05-06","Wednesday",14,61
"422",10201918,102,"2009-05-06","Wednesday",15,109
"450",10201918,102,"2009-05-06","Wednesday",16,182
"478",10201918,102,"2009-05-06","Wednesday",17,180
"506",10201918,102,"2009-05-06","Wednesday",18,105
"534",10201918,102,"2009-05-06","Wednesday",19,107
"562",10201918,102,"2009-05-06","Wednesday",20,80
"590",10201918,102,"2009-05-06","Wednesday",21,29
"618",10201918,102,"2009-05-06","Wednesday",22,13
"646",10201918,102,"2009-05-06","Wednesday",23,8
"3",10201918,102,"2009-05-07","Thursday",0,5
"31",10201918,102,"2009-05-07","Thursday",1,2
"59",10201918,102,"2009-05-07","Thursday",2,0
"87",10201918,102,"2009-05-07","Thursday",3,1
"115",10201918,102,"2009-05-07","Thursday",4,1
"143",10201918,102,"2009-05-07","Thursday",5,21
"171",10201918,102,"2009-05-07","Thursday",6,105
"199",10201918,102,"2009-05-07","Thursday",7,270
"227",10201918,102,"2009-05-07","Thursday",8,240
"255",10201918,102,"2009-05-07","Thursday",9,109
"283",10201918,102,"2009-05-07","Thursday",10,59
"311",10201918,102,"2009-05-07","Thursday",11,62
"339",10201918,102,"2009-05-07","Thursday",12,50
"367",10201918,102,"2009-05-07","Thursday",13,52
"395",10201918,102,"2009-05-07","Thursday",14,78
"423",10201918,102,"2009-05-07","Thursday",15,168
"451",10201918,102,"2009-05-07","Thursday",16,232
"479",10201918,102,"2009-05-07","Thursday",17,202
"507",10201918,102,"2009-05-07","Thursday",18,147
"535",10201918,102,"2009-05-07","Thursday",19,144
"563",10201918,102,"2009-05-07","Thursday",20,89
"591",10201918,102,"2009-05-07","Thursday",21,45
"619",10201918,102,"2009-05-07","Thursday",22,29
"647",10201918,102,"2009-05-07","Thursday",23,13
"4",10201918,102,"2009-05-08","Friday",0,6
"32",10201918,102,"2009-05-08","Friday",1,3
"60",10201918,102,"2009-05-08","Friday",2,0
"88",10201918,102,"2009-05-08","Friday",3,2
"116",10201918,102,"2009-05-08","Friday",4,1
"144",10201918,102,"2009-05-08","Friday",5,15
"172",10201918,102,"2009-05-08","Friday",6,77
"200",10201918,102,"2009-05-08","Friday",7,273
"228",10201918,102,"2009-05-08","Friday",8,217
"256",10201918,102,"2009-05-08","Friday",9,115
"284",10201918,102,"2009-05-08","Friday",10,81
"312",10201918,102,"2009-05-08","Friday",11,54
"340",10201918,102,"2009-05-08","Friday",12,68
"368",10201918,102,"2009-05-08","Friday",13,72
"396",10201918,102,"2009-05-08","Friday",14,111
"424",10201918,102,"2009-05-08","Friday",15,174
"452",10201918,102,"2009-05-08","Friday",16,269
"480",10201918,102,"2009-05-08","Friday",17,190
"508",10201918,102,"2009-05-08","Friday",18,123
"536",10201918,102,"2009-05-08","Friday",19,81
"564",10201918,102,"2009-05-08","Friday",20,53
"592",10201918,102,"2009-05-08","Friday",21,34
"620",10201918,102,"2009-05-08","Friday",22,21
"648",10201918,102,"2009-05-08","Friday",23,9
"5",10201918,102,"2009-05-09","Saturday",0,8
"33",10201918,102,"2009-05-09","Saturday",1,9
