"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10201418,102,"2008-04-01","Tuesday",0,NA
"50",10201418,102,"2008-04-01","Tuesday",1,NA
"99",10201418,102,"2008-04-01","Tuesday",2,NA
"148",10201418,102,"2008-04-01","Tuesday",3,NA
"197",10201418,102,"2008-04-01","Tuesday",4,NA
"246",10201418,102,"2008-04-01","Tuesday",5,NA
"295",10201418,102,"2008-04-01","Tuesday",6,NA
"344",10201418,102,"2008-04-01","Tuesday",7,NA
"393",10201418,102,"2008-04-01","Tuesday",8,NA
"442",10201418,102,"2008-04-01","Tuesday",9,NA
"491",10201418,102,"2008-04-01","Tuesday",10,NA
"540",10201418,102,"2008-04-01","Tuesday",11,NA
"589",10201418,102,"2008-04-01","Tuesday",12,NA
"638",10201418,102,"2008-04-01","Tuesday",13,NA
"687",10201418,102,"2008-04-01","Tuesday",14,NA
"736",10201418,102,"2008-04-01","Tuesday",15,61
"785",10201418,102,"2008-04-01","Tuesday",16,114
"834",10201418,102,"2008-04-01","Tuesday",17,99
"883",10201418,102,"2008-04-01","Tuesday",18,55
"932",10201418,102,"2008-04-01","Tuesday",19,55
"981",10201418,102,"2008-04-01","Tuesday",20,35
"1030",10201418,102,"2008-04-01","Tuesday",21,13
"1079",10201418,102,"2008-04-01","Tuesday",22,1
"1128",10201418,102,"2008-04-01","Tuesday",23,4
"2",10201418,102,"2008-04-02","Wednesday",0,1
"51",10201418,102,"2008-04-02","Wednesday",1,1
"100",10201418,102,"2008-04-02","Wednesday",2,0
"149",10201418,102,"2008-04-02","Wednesday",3,0
"198",10201418,102,"2008-04-02","Wednesday",4,2
"247",10201418,102,"2008-04-02","Wednesday",5,10
"296",10201418,102,"2008-04-02","Wednesday",6,38
"345",10201418,102,"2008-04-02","Wednesday",7,99
"394",10201418,102,"2008-04-02","Wednesday",8,105
"443",10201418,102,"2008-04-02","Wednesday",9,45
"492",10201418,102,"2008-04-02","Wednesday",10,24
"541",10201418,102,"2008-04-02","Wednesday",11,33
"590",10201418,102,"2008-04-02","Wednesday",12,28
"639",10201418,102,"2008-04-02","Wednesday",13,33
"688",10201418,102,"2008-04-02","Wednesday",14,31
"737",10201418,102,"2008-04-02","Wednesday",15,73
"786",10201418,102,"2008-04-02","Wednesday",16,96
"835",10201418,102,"2008-04-02","Wednesday",17,93
"884",10201418,102,"2008-04-02","Wednesday",18,59
"933",10201418,102,"2008-04-02","Wednesday",19,37
"982",10201418,102,"2008-04-02","Wednesday",20,27
"1031",10201418,102,"2008-04-02","Wednesday",21,17
"1080",10201418,102,"2008-04-02","Wednesday",22,5
"1129",10201418,102,"2008-04-02","Wednesday",23,4
"3",10201418,102,"2008-04-03","Thursday",0,0
"52",10201418,102,"2008-04-03","Thursday",1,0
"101",10201418,102,"2008-04-03","Thursday",2,1
"150",10201418,102,"2008-04-03","Thursday",3,1
"199",10201418,102,"2008-04-03","Thursday",4,0
"248",10201418,102,"2008-04-03","Thursday",5,9
"297",10201418,102,"2008-04-03","Thursday",6,34
"346",10201418,102,"2008-04-03","Thursday",7,87
"395",10201418,102,"2008-04-03","Thursday",8,98
"444",10201418,102,"2008-04-03","Thursday",9,46
"493",10201418,102,"2008-04-03","Thursday",10,22
"542",10201418,102,"2008-04-03","Thursday",11,33
"591",10201418,102,"2008-04-03","Thursday",12,31
"640",10201418,102,"2008-04-03","Thursday",13,25
"689",10201418,102,"2008-04-03","Thursday",14,33
"738",10201418,102,"2008-04-03","Thursday",15,67
"787",10201418,102,"2008-04-03","Thursday",16,92
"836",10201418,102,"2008-04-03","Thursday",17,92
"885",10201418,102,"2008-04-03","Thursday",18,71
"934",10201418,102,"2008-04-03","Thursday",19,53
"983",10201418,102,"2008-04-03","Thursday",20,25
"1032",10201418,102,"2008-04-03","Thursday",21,10
"1081",10201418,102,"2008-04-03","Thursday",22,7
"1130",10201418,102,"2008-04-03","Thursday",23,3
"4",10201418,102,"2008-04-04","Friday",0,0
"53",10201418,102,"2008-04-04","Friday",1,2
"102",10201418,102,"2008-04-04","Friday",2,0
"151",10201418,102,"2008-04-04","Friday",3,0
"200",10201418,102,"2008-04-04","Friday",4,0
"249",10201418,102,"2008-04-04","Friday",5,9
"298",10201418,102,"2008-04-04","Friday",6,35
"347",10201418,102,"2008-04-04","Friday",7,92
"396",10201418,102,"2008-04-04","Friday",8,84
"445",10201418,102,"2008-04-04","Friday",9,52
"494",10201418,102,"2008-04-04","Friday",10,31
"543",10201418,102,"2008-04-04","Friday",11,26
"592",10201418,102,"2008-04-04","Friday",12,21
"641",10201418,102,"2008-04-04","Friday",13,35
"690",10201418,102,"2008-04-04","Friday",14,42
"739",10201418,102,"2008-04-04","Friday",15,61
"788",10201418,102,"2008-04-04","Friday",16,91
"837",10201418,102,"2008-04-04","Friday",17,70
"886",10201418,102,"2008-04-04","Friday",18,39
"935",10201418,102,"2008-04-04","Friday",19,41
"984",10201418,102,"2008-04-04","Friday",20,22
"1033",10201418,102,"2008-04-04","Friday",21,17
"1082",10201418,102,"2008-04-04","Friday",22,5
"1131",10201418,102,"2008-04-04","Friday",23,2
"5",10201418,102,"2008-04-05","Saturday",0,3
"54",10201418,102,"2008-04-05","Saturday",1,3
"103",10201418,102,"2008-04-05","Saturday",2,1
"152",10201418,102,"2008-04-05","Saturday",3,0
"201",10201418,102,"2008-04-05","Saturday",4,0
"250",10201418,102,"2008-04-05","Saturday",5,1
"299",10201418,102,"2008-04-05","Saturday",6,1
"348",10201418,102,"2008-04-05","Saturday",7,6
"397",10201418,102,"2008-04-05","Saturday",8,9
"446",10201418,102,"2008-04-05","Saturday",9,15
"495",10201418,102,"2008-04-05","Saturday",10,13
"544",10201418,102,"2008-04-05","Saturday",11,16
"593",10201418,102,"2008-04-05","Saturday",12,11
"642",10201418,102,"2008-04-05","Saturday",13,15
"691",10201418,102,"2008-04-05","Saturday",14,16
"740",10201418,102,"2008-04-05","Saturday",15,16
"789",10201418,102,"2008-04-05","Saturday",16,10
"838",10201418,102,"2008-04-05","Saturday",17,2
"887",10201418,102,"2008-04-05","Saturday",18,15
"936",10201418,102,"2008-04-05","Saturday",19,10
"985",10201418,102,"2008-04-05","Saturday",20,8
"1034",10201418,102,"2008-04-05","Saturday",21,5
"1083",10201418,102,"2008-04-05","Saturday",22,2
"1132",10201418,102,"2008-04-05","Saturday",23,5
"6",10201418,102,"2008-04-06","Sunday",0,3
"55",10201418,102,"2008-04-06","Sunday",1,3
"104",10201418,102,"2008-04-06","Sunday",2,0
"153",10201418,102,"2008-04-06","Sunday",3,0
"202",10201418,102,"2008-04-06","Sunday",4,2
"251",10201418,102,"2008-04-06","Sunday",5,1
"300",10201418,102,"2008-04-06","Sunday",6,2
"349",10201418,102,"2008-04-06","Sunday",7,3
"398",10201418,102,"2008-04-06","Sunday",8,12
"447",10201418,102,"2008-04-06","Sunday",9,19
"496",10201418,102,"2008-04-06","Sunday",10,39
"545",10201418,102,"2008-04-06","Sunday",11,64
"594",10201418,102,"2008-04-06","Sunday",12,70
"643",10201418,102,"2008-04-06","Sunday",13,46
"692",10201418,102,"2008-04-06","Sunday",14,31
