"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10703906,107,"2006-09-28","Thursday",0,NA
"36",10703906,107,"2006-09-28","Thursday",1,NA
"71",10703906,107,"2006-09-28","Thursday",2,NA
"106",10703906,107,"2006-09-28","Thursday",3,NA
"141",10703906,107,"2006-09-28","Thursday",4,NA
"176",10703906,107,"2006-09-28","Thursday",5,NA
"211",10703906,107,"2006-09-28","Thursday",6,NA
"246",10703906,107,"2006-09-28","Thursday",7,NA
"281",10703906,107,"2006-09-28","Thursday",8,NA
"316",10703906,107,"2006-09-28","Thursday",9,111
"351",10703906,107,"2006-09-28","Thursday",10,66
"386",10703906,107,"2006-09-28","Thursday",11,76
"421",10703906,107,"2006-09-28","Thursday",12,65
"456",10703906,107,"2006-09-28","Thursday",13,58
"491",10703906,107,"2006-09-28","Thursday",14,78
"526",10703906,107,"2006-09-28","Thursday",15,122
"561",10703906,107,"2006-09-28","Thursday",16,192
"596",10703906,107,"2006-09-28","Thursday",17,180
"631",10703906,107,"2006-09-28","Thursday",18,120
"666",10703906,107,"2006-09-28","Thursday",19,79
"701",10703906,107,"2006-09-28","Thursday",20,59
"736",10703906,107,"2006-09-28","Thursday",21,34
"771",10703906,107,"2006-09-28","Thursday",22,23
"806",10703906,107,"2006-09-28","Thursday",23,10
"2",10703906,107,"2006-09-29","Friday",0,10
"37",10703906,107,"2006-09-29","Friday",1,4
"72",10703906,107,"2006-09-29","Friday",2,2
"107",10703906,107,"2006-09-29","Friday",3,5
"142",10703906,107,"2006-09-29","Friday",4,2
"177",10703906,107,"2006-09-29","Friday",5,8
"212",10703906,107,"2006-09-29","Friday",6,44
"247",10703906,107,"2006-09-29","Friday",7,131
"282",10703906,107,"2006-09-29","Friday",8,208
"317",10703906,107,"2006-09-29","Friday",9,121
"352",10703906,107,"2006-09-29","Friday",10,76
"387",10703906,107,"2006-09-29","Friday",11,65
"422",10703906,107,"2006-09-29","Friday",12,91
"457",10703906,107,"2006-09-29","Friday",13,68
"492",10703906,107,"2006-09-29","Friday",14,108
"527",10703906,107,"2006-09-29","Friday",15,151
"562",10703906,107,"2006-09-29","Friday",16,175
"597",10703906,107,"2006-09-29","Friday",17,123
"632",10703906,107,"2006-09-29","Friday",18,96
"667",10703906,107,"2006-09-29","Friday",19,51
"702",10703906,107,"2006-09-29","Friday",20,40
"737",10703906,107,"2006-09-29","Friday",21,35
"772",10703906,107,"2006-09-29","Friday",22,22
"807",10703906,107,"2006-09-29","Friday",23,7
"3",10703906,107,"2006-09-30","Saturday",0,9
"38",10703906,107,"2006-09-30","Saturday",1,4
"73",10703906,107,"2006-09-30","Saturday",2,9
"108",10703906,107,"2006-09-30","Saturday",3,5
"143",10703906,107,"2006-09-30","Saturday",4,4
"178",10703906,107,"2006-09-30","Saturday",5,2
"213",10703906,107,"2006-09-30","Saturday",6,9
"248",10703906,107,"2006-09-30","Saturday",7,10
"283",10703906,107,"2006-09-30","Saturday",8,19
"318",10703906,107,"2006-09-30","Saturday",9,30
"353",10703906,107,"2006-09-30","Saturday",10,35
"388",10703906,107,"2006-09-30","Saturday",11,59
"423",10703906,107,"2006-09-30","Saturday",12,46
"458",10703906,107,"2006-09-30","Saturday",13,53
"493",10703906,107,"2006-09-30","Saturday",14,41
"528",10703906,107,"2006-09-30","Saturday",15,39
"563",10703906,107,"2006-09-30","Saturday",16,34
"598",10703906,107,"2006-09-30","Saturday",17,31
"633",10703906,107,"2006-09-30","Saturday",18,31
"668",10703906,107,"2006-09-30","Saturday",19,29
"703",10703906,107,"2006-09-30","Saturday",20,17
"738",10703906,107,"2006-09-30","Saturday",21,10
"773",10703906,107,"2006-09-30","Saturday",22,10
"808",10703906,107,"2006-09-30","Saturday",23,9
"4",10703906,107,"2006-10-01","Sunday",0,12
"39",10703906,107,"2006-10-01","Sunday",1,9
"74",10703906,107,"2006-10-01","Sunday",2,5
"109",10703906,107,"2006-10-01","Sunday",3,5
"144",10703906,107,"2006-10-01","Sunday",4,3
"179",10703906,107,"2006-10-01","Sunday",5,1
"214",10703906,107,"2006-10-01","Sunday",6,4
"249",10703906,107,"2006-10-01","Sunday",7,6
"284",10703906,107,"2006-10-01","Sunday",8,5
"319",10703906,107,"2006-10-01","Sunday",9,6
"354",10703906,107,"2006-10-01","Sunday",10,6
"389",10703906,107,"2006-10-01","Sunday",11,4
"424",10703906,107,"2006-10-01","Sunday",12,12
"459",10703906,107,"2006-10-01","Sunday",13,22
"494",10703906,107,"2006-10-01","Sunday",14,17
"529",10703906,107,"2006-10-01","Sunday",15,15
"564",10703906,107,"2006-10-01","Sunday",16,25
"599",10703906,107,"2006-10-01","Sunday",17,24
"634",10703906,107,"2006-10-01","Sunday",18,8
"669",10703906,107,"2006-10-01","Sunday",19,8
"704",10703906,107,"2006-10-01","Sunday",20,8
