"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10203115,102,"2007-07-30","Monday",0,NA
"36",10203115,102,"2007-07-30","Monday",1,NA
"71",10203115,102,"2007-07-30","Monday",2,NA
"106",10203115,102,"2007-07-30","Monday",3,NA
"141",10203115,102,"2007-07-30","Monday",4,NA
"176",10203115,102,"2007-07-30","Monday",5,NA
"211",10203115,102,"2007-07-30","Monday",6,NA
"246",10203115,102,"2007-07-30","Monday",7,NA
"281",10203115,102,"2007-07-30","Monday",8,NA
"316",10203115,102,"2007-07-30","Monday",9,NA
"351",10203115,102,"2007-07-30","Monday",10,NA
"386",10203115,102,"2007-07-30","Monday",11,NA
"421",10203115,102,"2007-07-30","Monday",12,NA
"456",10203115,102,"2007-07-30","Monday",13,NA
"491",10203115,102,"2007-07-30","Monday",14,NA
"526",10203115,102,"2007-07-30","Monday",15,127
"561",10203115,102,"2007-07-30","Monday",16,237
"596",10203115,102,"2007-07-30","Monday",17,175
"631",10203115,102,"2007-07-30","Monday",18,89
"666",10203115,102,"2007-07-30","Monday",19,52
"701",10203115,102,"2007-07-30","Monday",20,37
"736",10203115,102,"2007-07-30","Monday",21,20
"771",10203115,102,"2007-07-30","Monday",22,6
"806",10203115,102,"2007-07-30","Monday",23,5
"2",10203115,102,"2007-07-31","Tuesday",0,1
"37",10203115,102,"2007-07-31","Tuesday",1,0
"72",10203115,102,"2007-07-31","Tuesday",2,0
"107",10203115,102,"2007-07-31","Tuesday",3,1
"142",10203115,102,"2007-07-31","Tuesday",4,2
"177",10203115,102,"2007-07-31","Tuesday",5,8
"212",10203115,102,"2007-07-31","Tuesday",6,46
"247",10203115,102,"2007-07-31","Tuesday",7,86
"282",10203115,102,"2007-07-31","Tuesday",8,102
"317",10203115,102,"2007-07-31","Tuesday",9,43
"352",10203115,102,"2007-07-31","Tuesday",10,11
"387",10203115,102,"2007-07-31","Tuesday",11,18
"422",10203115,102,"2007-07-31","Tuesday",12,19
"457",10203115,102,"2007-07-31","Tuesday",13,18
"492",10203115,102,"2007-07-31","Tuesday",14,23
"527",10203115,102,"2007-07-31","Tuesday",15,57
"562",10203115,102,"2007-07-31","Tuesday",16,77
"597",10203115,102,"2007-07-31","Tuesday",17,79
"632",10203115,102,"2007-07-31","Tuesday",18,41
"667",10203115,102,"2007-07-31","Tuesday",19,21
"702",10203115,102,"2007-07-31","Tuesday",20,25
"737",10203115,102,"2007-07-31","Tuesday",21,15
"772",10203115,102,"2007-07-31","Tuesday",22,6
"807",10203115,102,"2007-07-31","Tuesday",23,8
"3",10203115,102,"2007-08-01","Wednesday",0,3
"38",10203115,102,"2007-08-01","Wednesday",1,0
"73",10203115,102,"2007-08-01","Wednesday",2,2
"108",10203115,102,"2007-08-01","Wednesday",3,1
"143",10203115,102,"2007-08-01","Wednesday",4,1
"178",10203115,102,"2007-08-01","Wednesday",5,10
"213",10203115,102,"2007-08-01","Wednesday",6,65
"248",10203115,102,"2007-08-01","Wednesday",7,202
"283",10203115,102,"2007-08-01","Wednesday",8,145
"318",10203115,102,"2007-08-01","Wednesday",9,70
"353",10203115,102,"2007-08-01","Wednesday",10,44
"388",10203115,102,"2007-08-01","Wednesday",11,54
"423",10203115,102,"2007-08-01","Wednesday",12,50
"458",10203115,102,"2007-08-01","Wednesday",13,81
"493",10203115,102,"2007-08-01","Wednesday",14,73
"528",10203115,102,"2007-08-01","Wednesday",15,166
"563",10203115,102,"2007-08-01","Wednesday",16,232
"598",10203115,102,"2007-08-01","Wednesday",17,211
"633",10203115,102,"2007-08-01","Wednesday",18,134
"668",10203115,102,"2007-08-01","Wednesday",19,138
"703",10203115,102,"2007-08-01","Wednesday",20,103
"738",10203115,102,"2007-08-01","Wednesday",21,68
"773",10203115,102,"2007-08-01","Wednesday",22,30
"808",10203115,102,"2007-08-01","Wednesday",23,10
"4",10203115,102,"2007-08-02","Thursday",0,12
"39",10203115,102,"2007-08-02","Thursday",1,5
"74",10203115,102,"2007-08-02","Thursday",2,3
"109",10203115,102,"2007-08-02","Thursday",3,0
"144",10203115,102,"2007-08-02","Thursday",4,4
"179",10203115,102,"2007-08-02","Thursday",5,15
"214",10203115,102,"2007-08-02","Thursday",6,72
"249",10203115,102,"2007-08-02","Thursday",7,213
"284",10203115,102,"2007-08-02","Thursday",8,184
"319",10203115,102,"2007-08-02","Thursday",9,72
"354",10203115,102,"2007-08-02","Thursday",10,28
"389",10203115,102,"2007-08-02","Thursday",11,60
"424",10203115,102,"2007-08-02","Thursday",12,43
"459",10203115,102,"2007-08-02","Thursday",13,51
"494",10203115,102,"2007-08-02","Thursday",14,62
"529",10203115,102,"2007-08-02","Thursday",15,164
"564",10203115,102,"2007-08-02","Thursday",16,249
"599",10203115,102,"2007-08-02","Thursday",17,181
"634",10203115,102,"2007-08-02","Thursday",18,113
"669",10203115,102,"2007-08-02","Thursday",19,112
"704",10203115,102,"2007-08-02","Thursday",20,68
"739",10203115,102,"2007-08-02","Thursday",21,57
"774",10203115,102,"2007-08-02","Thursday",22,18
"809",10203115,102,"2007-08-02","Thursday",23,10
"5",10203115,102,"2007-08-03","Friday",0,3
"40",10203115,102,"2007-08-03","Friday",1,2
"75",10203115,102,"2007-08-03","Friday",2,2
"110",10203115,102,"2007-08-03","Friday",3,5
"145",10203115,102,"2007-08-03","Friday",4,3
"180",10203115,102,"2007-08-03","Friday",5,10
"215",10203115,102,"2007-08-03","Friday",6,57
"250",10203115,102,"2007-08-03","Friday",7,170
"285",10203115,102,"2007-08-03","Friday",8,159
"320",10203115,102,"2007-08-03","Friday",9,71
"355",10203115,102,"2007-08-03","Friday",10,41
"390",10203115,102,"2007-08-03","Friday",11,53
"425",10203115,102,"2007-08-03","Friday",12,53
"460",10203115,102,"2007-08-03","Friday",13,67
"495",10203115,102,"2007-08-03","Friday",14,93
"530",10203115,102,"2007-08-03","Friday",15,152
"565",10203115,102,"2007-08-03","Friday",16,191
"600",10203115,102,"2007-08-03","Friday",17,147
"635",10203115,102,"2007-08-03","Friday",18,69
"670",10203115,102,"2007-08-03","Friday",19,59
"705",10203115,102,"2007-08-03","Friday",20,55
"740",10203115,102,"2007-08-03","Friday",21,24
"775",10203115,102,"2007-08-03","Friday",22,18
"810",10203115,102,"2007-08-03","Friday",23,8
"6",10203115,102,"2007-08-04","Saturday",0,7
"41",10203115,102,"2007-08-04","Saturday",1,5
"76",10203115,102,"2007-08-04","Saturday",2,3
"111",10203115,102,"2007-08-04","Saturday",3,4
"146",10203115,102,"2007-08-04","Saturday",4,2
"181",10203115,102,"2007-08-04","Saturday",5,1
"216",10203115,102,"2007-08-04","Saturday",6,14
"251",10203115,102,"2007-08-04","Saturday",7,12
"286",10203115,102,"2007-08-04","Saturday",8,29
"321",10203115,102,"2007-08-04","Saturday",9,28
"356",10203115,102,"2007-08-04","Saturday",10,68
"391",10203115,102,"2007-08-04","Saturday",11,92
"426",10203115,102,"2007-08-04","Saturday",12,102
"461",10203115,102,"2007-08-04","Saturday",13,117
"496",10203115,102,"2007-08-04","Saturday",14,139
"531",10203115,102,"2007-08-04","Saturday",15,101
"566",10203115,102,"2007-08-04","Saturday",16,89
"601",10203115,102,"2007-08-04","Saturday",17,93
"636",10203115,102,"2007-08-04","Saturday",18,95
"671",10203115,102,"2007-08-04","Saturday",19,63
"706",10203115,102,"2007-08-04","Saturday",20,80
"741",10203115,102,"2007-08-04","Saturday",21,36
"776",10203115,102,"2007-08-04","Saturday",22,13
"811",10203115,102,"2007-08-04","Saturday",23,9
"7",10203115,102,"2007-08-05","Sunday",0,9
"42",10203115,102,"2007-08-05","Sunday",1,8
"77",10203115,102,"2007-08-05","Sunday",2,1
"112",10203115,102,"2007-08-05","Sunday",3,5
"147",10203115,102,"2007-08-05","Sunday",4,1
"182",10203115,102,"2007-08-05","Sunday",5,0
"217",10203115,102,"2007-08-05","Sunday",6,6
"252",10203115,102,"2007-08-05","Sunday",7,12
"287",10203115,102,"2007-08-05","Sunday",8,21
"322",10203115,102,"2007-08-05","Sunday",9,50
"357",10203115,102,"2007-08-05","Sunday",10,93
"392",10203115,102,"2007-08-05","Sunday",11,134
"427",10203115,102,"2007-08-05","Sunday",12,152
"462",10203115,102,"2007-08-05","Sunday",13,182
"497",10203115,102,"2007-08-05","Sunday",14,161
"532",10203115,102,"2007-08-05","Sunday",15,129
"567",10203115,102,"2007-08-05","Sunday",16,125
"602",10203115,102,"2007-08-05","Sunday",17,135
"637",10203115,102,"2007-08-05","Sunday",18,98
"672",10203115,102,"2007-08-05","Sunday",19,110
"707",10203115,102,"2007-08-05","Sunday",20,91
"742",10203115,102,"2007-08-05","Sunday",21,39
"777",10203115,102,"2007-08-05","Sunday",22,23
"812",10203115,102,"2007-08-05","Sunday",23,17
"8",10203115,102,"2007-08-06","Monday",0,3
"43",10203115,102,"2007-08-06","Monday",1,2
"78",10203115,102,"2007-08-06","Monday",2,0
"113",10203115,102,"2007-08-06","Monday",3,1
"148",10203115,102,"2007-08-06","Monday",4,4
"183",10203115,102,"2007-08-06","Monday",5,12
"218",10203115,102,"2007-08-06","Monday",6,117
"253",10203115,102,"2007-08-06","Monday",7,329
"288",10203115,102,"2007-08-06","Monday",8,282
"323",10203115,102,"2007-08-06","Monday",9,127
"358",10203115,102,"2007-08-06","Monday",10,60
"393",10203115,102,"2007-08-06","Monday",11,71
"428",10203115,102,"2007-08-06","Monday",12,75
"463",10203115,102,"2007-08-06","Monday",13,89
"498",10203115,102,"2007-08-06","Monday",14,89
"533",10203115,102,"2007-08-06","Monday",15,237
"568",10203115,102,"2007-08-06","Monday",16,364
"603",10203115,102,"2007-08-06","Monday",17,300
"638",10203115,102,"2007-08-06","Monday",18,232
"673",10203115,102,"2007-08-06","Monday",19,181
"708",10203115,102,"2007-08-06","Monday",20,145
"743",10203115,102,"2007-08-06","Monday",21,91
"778",10203115,102,"2007-08-06","Monday",22,39
"813",10203115,102,"2007-08-06","Monday",23,12
"9",10203115,102,"2007-08-07","Tuesday",0,5
"44",10203115,102,"2007-08-07","Tuesday",1,2
"79",10203115,102,"2007-08-07","Tuesday",2,0
"114",10203115,102,"2007-08-07","Tuesday",3,1
"149",10203115,102,"2007-08-07","Tuesday",4,2
"184",10203115,102,"2007-08-07","Tuesday",5,16
"219",10203115,102,"2007-08-07","Tuesday",6,122
"254",10203115,102,"2007-08-07","Tuesday",7,349
"289",10203115,102,"2007-08-07","Tuesday",8,309
"324",10203115,102,"2007-08-07","Tuesday",9,141
"359",10203115,102,"2007-08-07","Tuesday",10,91
"394",10203115,102,"2007-08-07","Tuesday",11,88
"429",10203115,102,"2007-08-07","Tuesday",12,68
"464",10203115,102,"2007-08-07","Tuesday",13,100
"499",10203115,102,"2007-08-07","Tuesday",14,107
"534",10203115,102,"2007-08-07","Tuesday",15,253
"569",10203115,102,"2007-08-07","Tuesday",16,433
"604",10203115,102,"2007-08-07","Tuesday",17,316
"639",10203115,102,"2007-08-07","Tuesday",18,229
"674",10203115,102,"2007-08-07","Tuesday",19,181
