"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10303625,103,"2008-09-01","Monday",0,NA
"36",10303625,103,"2008-09-01","Monday",1,NA
"71",10303625,103,"2008-09-01","Monday",2,NA
"106",10303625,103,"2008-09-01","Monday",3,NA
"141",10303625,103,"2008-09-01","Monday",4,NA
"176",10303625,103,"2008-09-01","Monday",5,NA
"211",10303625,103,"2008-09-01","Monday",6,NA
"246",10303625,103,"2008-09-01","Monday",7,NA
"281",10303625,103,"2008-09-01","Monday",8,NA
"316",10303625,103,"2008-09-01","Monday",9,NA
"351",10303625,103,"2008-09-01","Monday",10,26
"386",10303625,103,"2008-09-01","Monday",11,51
"421",10303625,103,"2008-09-01","Monday",12,50
"456",10303625,103,"2008-09-01","Monday",13,47
"491",10303625,103,"2008-09-01","Monday",14,59
"526",10303625,103,"2008-09-01","Monday",15,125
"561",10303625,103,"2008-09-01","Monday",16,232
"596",10303625,103,"2008-09-01","Monday",17,161
"631",10303625,103,"2008-09-01","Monday",18,110
"666",10303625,103,"2008-09-01","Monday",19,55
"701",10303625,103,"2008-09-01","Monday",20,38
"736",10303625,103,"2008-09-01","Monday",21,26
"771",10303625,103,"2008-09-01","Monday",22,12
"806",10303625,103,"2008-09-01","Monday",23,4
"2",10303625,103,"2008-09-02","Tuesday",0,2
"37",10303625,103,"2008-09-02","Tuesday",1,3
"72",10303625,103,"2008-09-02","Tuesday",2,2
"107",10303625,103,"2008-09-02","Tuesday",3,0
"142",10303625,103,"2008-09-02","Tuesday",4,3
"177",10303625,103,"2008-09-02","Tuesday",5,13
"212",10303625,103,"2008-09-02","Tuesday",6,84
"247",10303625,103,"2008-09-02","Tuesday",7,148
"282",10303625,103,"2008-09-02","Tuesday",8,163
"317",10303625,103,"2008-09-02","Tuesday",9,50
"352",10303625,103,"2008-09-02","Tuesday",10,27
"387",10303625,103,"2008-09-02","Tuesday",11,19
"422",10303625,103,"2008-09-02","Tuesday",12,18
"457",10303625,103,"2008-09-02","Tuesday",13,22
"492",10303625,103,"2008-09-02","Tuesday",14,41
"527",10303625,103,"2008-09-02","Tuesday",15,93
"562",10303625,103,"2008-09-02","Tuesday",16,136
"597",10303625,103,"2008-09-02","Tuesday",17,92
"632",10303625,103,"2008-09-02","Tuesday",18,53
"667",10303625,103,"2008-09-02","Tuesday",19,34
"702",10303625,103,"2008-09-02","Tuesday",20,35
"737",10303625,103,"2008-09-02","Tuesday",21,16
"772",10303625,103,"2008-09-02","Tuesday",22,2
"807",10303625,103,"2008-09-02","Tuesday",23,2
"3",10303625,103,"2008-09-03","Wednesday",0,1
"38",10303625,103,"2008-09-03","Wednesday",1,5
"73",10303625,103,"2008-09-03","Wednesday",2,0
"108",10303625,103,"2008-09-03","Wednesday",3,2
"143",10303625,103,"2008-09-03","Wednesday",4,7
"178",10303625,103,"2008-09-03","Wednesday",5,12
"213",10303625,103,"2008-09-03","Wednesday",6,65
"248",10303625,103,"2008-09-03","Wednesday",7,127
"283",10303625,103,"2008-09-03","Wednesday",8,142
"318",10303625,103,"2008-09-03","Wednesday",9,77
"353",10303625,103,"2008-09-03","Wednesday",10,32
"388",10303625,103,"2008-09-03","Wednesday",11,21
"423",10303625,103,"2008-09-03","Wednesday",12,28
"458",10303625,103,"2008-09-03","Wednesday",13,27
"493",10303625,103,"2008-09-03","Wednesday",14,43
"528",10303625,103,"2008-09-03","Wednesday",15,95
"563",10303625,103,"2008-09-03","Wednesday",16,160
"598",10303625,103,"2008-09-03","Wednesday",17,129
"633",10303625,103,"2008-09-03","Wednesday",18,60
"668",10303625,103,"2008-09-03","Wednesday",19,47
"703",10303625,103,"2008-09-03","Wednesday",20,45
"738",10303625,103,"2008-09-03","Wednesday",21,37
"773",10303625,103,"2008-09-03","Wednesday",22,17
"808",10303625,103,"2008-09-03","Wednesday",23,4
"4",10303625,103,"2008-09-04","Thursday",0,3
"39",10303625,103,"2008-09-04","Thursday",1,1
"74",10303625,103,"2008-09-04","Thursday",2,1
"109",10303625,103,"2008-09-04","Thursday",3,2
"144",10303625,103,"2008-09-04","Thursday",4,1
"179",10303625,103,"2008-09-04","Thursday",5,9
"214",10303625,103,"2008-09-04","Thursday",6,36
"249",10303625,103,"2008-09-04","Thursday",7,76
"284",10303625,103,"2008-09-04","Thursday",8,110
"319",10303625,103,"2008-09-04","Thursday",9,60
"354",10303625,103,"2008-09-04","Thursday",10,26
"389",10303625,103,"2008-09-04","Thursday",11,13
"424",10303625,103,"2008-09-04","Thursday",12,37
"459",10303625,103,"2008-09-04","Thursday",13,34
"494",10303625,103,"2008-09-04","Thursday",14,51
"529",10303625,103,"2008-09-04","Thursday",15,93
"564",10303625,103,"2008-09-04","Thursday",16,147
"599",10303625,103,"2008-09-04","Thursday",17,119
"634",10303625,103,"2008-09-04","Thursday",18,96
"669",10303625,103,"2008-09-04","Thursday",19,73
