"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10701406,107,"2007-04-02","Monday",0,NA
"36",10701406,107,"2007-04-02","Monday",1,NA
"71",10701406,107,"2007-04-02","Monday",2,NA
"106",10701406,107,"2007-04-02","Monday",3,NA
"141",10701406,107,"2007-04-02","Monday",4,NA
"176",10701406,107,"2007-04-02","Monday",5,NA
"211",10701406,107,"2007-04-02","Monday",6,NA
"246",10701406,107,"2007-04-02","Monday",7,NA
"281",10701406,107,"2007-04-02","Monday",8,NA
"316",10701406,107,"2007-04-02","Monday",9,NA
"351",10701406,107,"2007-04-02","Monday",10,43
"386",10701406,107,"2007-04-02","Monday",11,43
"421",10701406,107,"2007-04-02","Monday",12,62
"456",10701406,107,"2007-04-02","Monday",13,53
"491",10701406,107,"2007-04-02","Monday",14,50
"526",10701406,107,"2007-04-02","Monday",15,95
"561",10701406,107,"2007-04-02","Monday",16,137
"596",10701406,107,"2007-04-02","Monday",17,127
"631",10701406,107,"2007-04-02","Monday",18,77
"666",10701406,107,"2007-04-02","Monday",19,60
"701",10701406,107,"2007-04-02","Monday",20,44
"736",10701406,107,"2007-04-02","Monday",21,20
"771",10701406,107,"2007-04-02","Monday",22,11
"806",10701406,107,"2007-04-02","Monday",23,12
"2",10701406,107,"2007-04-03","Tuesday",0,0
"37",10701406,107,"2007-04-03","Tuesday",1,0
"72",10701406,107,"2007-04-03","Tuesday",2,1
"107",10701406,107,"2007-04-03","Tuesday",3,1
"142",10701406,107,"2007-04-03","Tuesday",4,2
"177",10701406,107,"2007-04-03","Tuesday",5,3
"212",10701406,107,"2007-04-03","Tuesday",6,33
"247",10701406,107,"2007-04-03","Tuesday",7,80
"282",10701406,107,"2007-04-03","Tuesday",8,135
"317",10701406,107,"2007-04-03","Tuesday",9,69
"352",10701406,107,"2007-04-03","Tuesday",10,63
"387",10701406,107,"2007-04-03","Tuesday",11,51
"422",10701406,107,"2007-04-03","Tuesday",12,52
"457",10701406,107,"2007-04-03","Tuesday",13,34
"492",10701406,107,"2007-04-03","Tuesday",14,40
"527",10701406,107,"2007-04-03","Tuesday",15,98
"562",10701406,107,"2007-04-03","Tuesday",16,111
"597",10701406,107,"2007-04-03","Tuesday",17,117
"632",10701406,107,"2007-04-03","Tuesday",18,80
"667",10701406,107,"2007-04-03","Tuesday",19,49
"702",10701406,107,"2007-04-03","Tuesday",20,36
"737",10701406,107,"2007-04-03","Tuesday",21,16
"772",10701406,107,"2007-04-03","Tuesday",22,5
"807",10701406,107,"2007-04-03","Tuesday",23,5
"3",10701406,107,"2007-04-04","Wednesday",0,2
"38",10701406,107,"2007-04-04","Wednesday",1,0
"73",10701406,107,"2007-04-04","Wednesday",2,0
"108",10701406,107,"2007-04-04","Wednesday",3,0
"143",10701406,107,"2007-04-04","Wednesday",4,0
"178",10701406,107,"2007-04-04","Wednesday",5,6
"213",10701406,107,"2007-04-04","Wednesday",6,22
"248",10701406,107,"2007-04-04","Wednesday",7,63
"283",10701406,107,"2007-04-04","Wednesday",8,111
"318",10701406,107,"2007-04-04","Wednesday",9,43
"353",10701406,107,"2007-04-04","Wednesday",10,44
"388",10701406,107,"2007-04-04","Wednesday",11,33
"423",10701406,107,"2007-04-04","Wednesday",12,47
"458",10701406,107,"2007-04-04","Wednesday",13,43
"493",10701406,107,"2007-04-04","Wednesday",14,38
"528",10701406,107,"2007-04-04","Wednesday",15,77
"563",10701406,107,"2007-04-04","Wednesday",16,81
"598",10701406,107,"2007-04-04","Wednesday",17,88
"633",10701406,107,"2007-04-04","Wednesday",18,63
"668",10701406,107,"2007-04-04","Wednesday",19,24
"703",10701406,107,"2007-04-04","Wednesday",20,30
"738",10701406,107,"2007-04-04","Wednesday",21,11
"773",10701406,107,"2007-04-04","Wednesday",22,9
"808",10701406,107,"2007-04-04","Wednesday",23,7
"4",10701406,107,"2007-04-05","Thursday",0,1
"39",10701406,107,"2007-04-05","Thursday",1,6
"74",10701406,107,"2007-04-05","Thursday",2,1
"109",10701406,107,"2007-04-05","Thursday",3,1
"144",10701406,107,"2007-04-05","Thursday",4,0
"179",10701406,107,"2007-04-05","Thursday",5,5
"214",10701406,107,"2007-04-05","Thursday",6,26
"249",10701406,107,"2007-04-05","Thursday",7,54
"284",10701406,107,"2007-04-05","Thursday",8,78
"319",10701406,107,"2007-04-05","Thursday",9,43
"354",10701406,107,"2007-04-05","Thursday",10,44
"389",10701406,107,"2007-04-05","Thursday",11,30
"424",10701406,107,"2007-04-05","Thursday",12,27
"459",10701406,107,"2007-04-05","Thursday",13,35
"494",10701406,107,"2007-04-05","Thursday",14,44
"529",10701406,107,"2007-04-05","Thursday",15,61
"564",10701406,107,"2007-04-05","Thursday",16,64
"599",10701406,107,"2007-04-05","Thursday",17,53
"634",10701406,107,"2007-04-05","Thursday",18,27
"669",10701406,107,"2007-04-05","Thursday",19,16
"704",10701406,107,"2007-04-05","Thursday",20,23
"739",10701406,107,"2007-04-05","Thursday",21,11
"774",10701406,107,"2007-04-05","Thursday",22,11
"809",10701406,107,"2007-04-05","Thursday",23,5
"5",10701406,107,"2007-04-06","Friday",0,4
"40",10701406,107,"2007-04-06","Friday",1,4
"75",10701406,107,"2007-04-06","Friday",2,7
"110",10701406,107,"2007-04-06","Friday",3,7
"145",10701406,107,"2007-04-06","Friday",4,5
"180",10701406,107,"2007-04-06","Friday",5,4
"215",10701406,107,"2007-04-06","Friday",6,1
"250",10701406,107,"2007-04-06","Friday",7,7
"285",10701406,107,"2007-04-06","Friday",8,7
"320",10701406,107,"2007-04-06","Friday",9,7
"355",10701406,107,"2007-04-06","Friday",10,15
"390",10701406,107,"2007-04-06","Friday",11,24
"425",10701406,107,"2007-04-06","Friday",12,34
"460",10701406,107,"2007-04-06","Friday",13,15
"495",10701406,107,"2007-04-06","Friday",14,24
"530",10701406,107,"2007-04-06","Friday",15,22
"565",10701406,107,"2007-04-06","Friday",16,23
"600",10701406,107,"2007-04-06","Friday",17,19
"635",10701406,107,"2007-04-06","Friday",18,25
"670",10701406,107,"2007-04-06","Friday",19,23
"705",10701406,107,"2007-04-06","Friday",20,11
"740",10701406,107,"2007-04-06","Friday",21,6
"775",10701406,107,"2007-04-06","Friday",22,6
"810",10701406,107,"2007-04-06","Friday",23,7
