"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10202215,102,"2005-06-06","Monday",0,NA
"29",10202215,102,"2005-06-06","Monday",1,NA
"57",10202215,102,"2005-06-06","Monday",2,NA
"85",10202215,102,"2005-06-06","Monday",3,NA
"113",10202215,102,"2005-06-06","Monday",4,NA
"141",10202215,102,"2005-06-06","Monday",5,NA
"169",10202215,102,"2005-06-06","Monday",6,NA
"197",10202215,102,"2005-06-06","Monday",7,NA
"225",10202215,102,"2005-06-06","Monday",8,NA
"253",10202215,102,"2005-06-06","Monday",9,NA
"281",10202215,102,"2005-06-06","Monday",10,48
"309",10202215,102,"2005-06-06","Monday",11,37
"337",10202215,102,"2005-06-06","Monday",12,38
"365",10202215,102,"2005-06-06","Monday",13,43
"393",10202215,102,"2005-06-06","Monday",14,53
"421",10202215,102,"2005-06-06","Monday",15,124
"449",10202215,102,"2005-06-06","Monday",16,216
"477",10202215,102,"2005-06-06","Monday",17,201
"505",10202215,102,"2005-06-06","Monday",18,136
"533",10202215,102,"2005-06-06","Monday",19,105
"561",10202215,102,"2005-06-06","Monday",20,89
"589",10202215,102,"2005-06-06","Monday",21,60
"617",10202215,102,"2005-06-06","Monday",22,31
"645",10202215,102,"2005-06-06","Monday",23,13
"2",10202215,102,"2005-06-07","Tuesday",0,9
"30",10202215,102,"2005-06-07","Tuesday",1,2
"58",10202215,102,"2005-06-07","Tuesday",2,2
"86",10202215,102,"2005-06-07","Tuesday",3,1
"114",10202215,102,"2005-06-07","Tuesday",4,1
"142",10202215,102,"2005-06-07","Tuesday",5,28
"170",10202215,102,"2005-06-07","Tuesday",6,121
"198",10202215,102,"2005-06-07","Tuesday",7,306
"226",10202215,102,"2005-06-07","Tuesday",8,290
"254",10202215,102,"2005-06-07","Tuesday",9,123
"282",10202215,102,"2005-06-07","Tuesday",10,82
"310",10202215,102,"2005-06-07","Tuesday",11,67
"338",10202215,102,"2005-06-07","Tuesday",12,64
"366",10202215,102,"2005-06-07","Tuesday",13,73
"394",10202215,102,"2005-06-07","Tuesday",14,91
"422",10202215,102,"2005-06-07","Tuesday",15,208
"450",10202215,102,"2005-06-07","Tuesday",16,303
"478",10202215,102,"2005-06-07","Tuesday",17,277
"506",10202215,102,"2005-06-07","Tuesday",18,176
"534",10202215,102,"2005-06-07","Tuesday",19,122
"562",10202215,102,"2005-06-07","Tuesday",20,95
"590",10202215,102,"2005-06-07","Tuesday",21,73
"618",10202215,102,"2005-06-07","Tuesday",22,32
"646",10202215,102,"2005-06-07","Tuesday",23,24
"3",10202215,102,"2005-06-08","Wednesday",0,9
"31",10202215,102,"2005-06-08","Wednesday",1,3
"59",10202215,102,"2005-06-08","Wednesday",2,2
"87",10202215,102,"2005-06-08","Wednesday",3,0
"115",10202215,102,"2005-06-08","Wednesday",4,1
"143",10202215,102,"2005-06-08","Wednesday",5,25
"171",10202215,102,"2005-06-08","Wednesday",6,111
"199",10202215,102,"2005-06-08","Wednesday",7,312
"227",10202215,102,"2005-06-08","Wednesday",8,289
"255",10202215,102,"2005-06-08","Wednesday",9,127
"283",10202215,102,"2005-06-08","Wednesday",10,74
"311",10202215,102,"2005-06-08","Wednesday",11,67
"339",10202215,102,"2005-06-08","Wednesday",12,68
"367",10202215,102,"2005-06-08","Wednesday",13,82
"395",10202215,102,"2005-06-08","Wednesday",14,104
"423",10202215,102,"2005-06-08","Wednesday",15,197
"451",10202215,102,"2005-06-08","Wednesday",16,295
"479",10202215,102,"2005-06-08","Wednesday",17,259
"507",10202215,102,"2005-06-08","Wednesday",18,177
"535",10202215,102,"2005-06-08","Wednesday",19,160
"563",10202215,102,"2005-06-08","Wednesday",20,122
"591",10202215,102,"2005-06-08","Wednesday",21,73
"619",10202215,102,"2005-06-08","Wednesday",22,29
"647",10202215,102,"2005-06-08","Wednesday",23,30
"4",10202215,102,"2005-06-09","Thursday",0,8
"32",10202215,102,"2005-06-09","Thursday",1,5
"60",10202215,102,"2005-06-09","Thursday",2,1
"88",10202215,102,"2005-06-09","Thursday",3,0
"116",10202215,102,"2005-06-09","Thursday",4,2
"144",10202215,102,"2005-06-09","Thursday",5,22
"172",10202215,102,"2005-06-09","Thursday",6,113
"200",10202215,102,"2005-06-09","Thursday",7,291
"228",10202215,102,"2005-06-09","Thursday",8,288
"256",10202215,102,"2005-06-09","Thursday",9,125
"284",10202215,102,"2005-06-09","Thursday",10,75
"312",10202215,102,"2005-06-09","Thursday",11,83
"340",10202215,102,"2005-06-09","Thursday",12,88
"368",10202215,102,"2005-06-09","Thursday",13,91
"396",10202215,102,"2005-06-09","Thursday",14,111
"424",10202215,102,"2005-06-09","Thursday",15,205
"452",10202215,102,"2005-06-09","Thursday",16,318
"480",10202215,102,"2005-06-09","Thursday",17,253
"508",10202215,102,"2005-06-09","Thursday",18,187
"536",10202215,102,"2005-06-09","Thursday",19,164
"564",10202215,102,"2005-06-09","Thursday",20,110
"592",10202215,102,"2005-06-09","Thursday",21,76
"620",10202215,102,"2005-06-09","Thursday",22,58
"648",10202215,102,"2005-06-09","Thursday",23,23
"5",10202215,102,"2005-06-10","Friday",0,8
"33",10202215,102,"2005-06-10","Friday",1,3
"61",10202215,102,"2005-06-10","Friday",2,1
"89",10202215,102,"2005-06-10","Friday",3,3
"117",10202215,102,"2005-06-10","Friday",4,1
"145",10202215,102,"2005-06-10","Friday",5,13
"173",10202215,102,"2005-06-10","Friday",6,99
"201",10202215,102,"2005-06-10","Friday",7,285
"229",10202215,102,"2005-06-10","Friday",8,247
"257",10202215,102,"2005-06-10","Friday",9,113
"285",10202215,102,"2005-06-10","Friday",10,77
"313",10202215,102,"2005-06-10","Friday",11,66
"341",10202215,102,"2005-06-10","Friday",12,82
"369",10202215,102,"2005-06-10","Friday",13,89
"397",10202215,102,"2005-06-10","Friday",14,136
"425",10202215,102,"2005-06-10","Friday",15,226
"453",10202215,102,"2005-06-10","Friday",16,246
"481",10202215,102,"2005-06-10","Friday",17,183
"509",10202215,102,"2005-06-10","Friday",18,125
"537",10202215,102,"2005-06-10","Friday",19,100
"565",10202215,102,"2005-06-10","Friday",20,76
"593",10202215,102,"2005-06-10","Friday",21,45
"621",10202215,102,"2005-06-10","Friday",22,29
"649",10202215,102,"2005-06-10","Friday",23,15
"6",10202215,102,"2005-06-11","Saturday",0,9
"34",10202215,102,"2005-06-11","Saturday",1,7
"62",10202215,102,"2005-06-11","Saturday",2,8
"90",10202215,102,"2005-06-11","Saturday",3,1
"118",10202215,102,"2005-06-11","Saturday",4,2
"146",10202215,102,"2005-06-11","Saturday",5,3
"174",10202215,102,"2005-06-11","Saturday",6,15
"202",10202215,102,"2005-06-11","Saturday",7,12
"230",10202215,102,"2005-06-11","Saturday",8,47
"258",10202215,102,"2005-06-11","Saturday",9,47
"286",10202215,102,"2005-06-11","Saturday",10,56
"314",10202215,102,"2005-06-11","Saturday",11,63
"342",10202215,102,"2005-06-11","Saturday",12,128
"370",10202215,102,"2005-06-11","Saturday",13,110
"398",10202215,102,"2005-06-11","Saturday",14,111
"426",10202215,102,"2005-06-11","Saturday",15,103
"454",10202215,102,"2005-06-11","Saturday",16,83
"482",10202215,102,"2005-06-11","Saturday",17,78
"510",10202215,102,"2005-06-11","Saturday",18,72
"538",10202215,102,"2005-06-11","Saturday",19,51
