"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10304435,103,"2007-10-29","Monday",0,NA
"43",10304435,103,"2007-10-29","Monday",1,NA
"85",10304435,103,"2007-10-29","Monday",2,NA
"127",10304435,103,"2007-10-29","Monday",3,NA
"169",10304435,103,"2007-10-29","Monday",4,NA
"211",10304435,103,"2007-10-29","Monday",5,NA
"253",10304435,103,"2007-10-29","Monday",6,NA
"295",10304435,103,"2007-10-29","Monday",7,NA
"337",10304435,103,"2007-10-29","Monday",8,NA
"379",10304435,103,"2007-10-29","Monday",9,NA
"421",10304435,103,"2007-10-29","Monday",10,NA
"463",10304435,103,"2007-10-29","Monday",11,NA
"505",10304435,103,"2007-10-29","Monday",12,NA
"547",10304435,103,"2007-10-29","Monday",13,NA
"589",10304435,103,"2007-10-29","Monday",14,23
"631",10304435,103,"2007-10-29","Monday",15,51
"673",10304435,103,"2007-10-29","Monday",16,77
"715",10304435,103,"2007-10-29","Monday",17,70
"757",10304435,103,"2007-10-29","Monday",18,41
"799",10304435,103,"2007-10-29","Monday",19,34
"841",10304435,103,"2007-10-29","Monday",20,16
"883",10304435,103,"2007-10-29","Monday",21,21
"925",10304435,103,"2007-10-29","Monday",22,8
"967",10304435,103,"2007-10-29","Monday",23,6
"2",10304435,103,"2007-10-30","Tuesday",0,2
"44",10304435,103,"2007-10-30","Tuesday",1,0
"86",10304435,103,"2007-10-30","Tuesday",2,0
"128",10304435,103,"2007-10-30","Tuesday",3,2
"170",10304435,103,"2007-10-30","Tuesday",4,1
"212",10304435,103,"2007-10-30","Tuesday",5,10
"254",10304435,103,"2007-10-30","Tuesday",6,40
"296",10304435,103,"2007-10-30","Tuesday",7,82
"338",10304435,103,"2007-10-30","Tuesday",8,74
"380",10304435,103,"2007-10-30","Tuesday",9,25
"422",10304435,103,"2007-10-30","Tuesday",10,10
"464",10304435,103,"2007-10-30","Tuesday",11,24
"506",10304435,103,"2007-10-30","Tuesday",12,15
"548",10304435,103,"2007-10-30","Tuesday",13,15
"590",10304435,103,"2007-10-30","Tuesday",14,17
"632",10304435,103,"2007-10-30","Tuesday",15,61
"674",10304435,103,"2007-10-30","Tuesday",16,78
"716",10304435,103,"2007-10-30","Tuesday",17,55
"758",10304435,103,"2007-10-30","Tuesday",18,25
"800",10304435,103,"2007-10-30","Tuesday",19,18
"842",10304435,103,"2007-10-30","Tuesday",20,20
"884",10304435,103,"2007-10-30","Tuesday",21,16
"926",10304435,103,"2007-10-30","Tuesday",22,6
"968",10304435,103,"2007-10-30","Tuesday",23,1
"3",10304435,103,"2007-10-31","Wednesday",0,0
"45",10304435,103,"2007-10-31","Wednesday",1,1
"87",10304435,103,"2007-10-31","Wednesday",2,0
"129",10304435,103,"2007-10-31","Wednesday",3,0
"171",10304435,103,"2007-10-31","Wednesday",4,0
"213",10304435,103,"2007-10-31","Wednesday",5,14
"255",10304435,103,"2007-10-31","Wednesday",6,42
"297",10304435,103,"2007-10-31","Wednesday",7,85
"339",10304435,103,"2007-10-31","Wednesday",8,89
"381",10304435,103,"2007-10-31","Wednesday",9,33
"423",10304435,103,"2007-10-31","Wednesday",10,18
"465",10304435,103,"2007-10-31","Wednesday",11,31
"507",10304435,103,"2007-10-31","Wednesday",12,27
"549",10304435,103,"2007-10-31","Wednesday",13,26
"591",10304435,103,"2007-10-31","Wednesday",14,33
"633",10304435,103,"2007-10-31","Wednesday",15,56
"675",10304435,103,"2007-10-31","Wednesday",16,95
"717",10304435,103,"2007-10-31","Wednesday",17,59
"759",10304435,103,"2007-10-31","Wednesday",18,39
"801",10304435,103,"2007-10-31","Wednesday",19,28
"843",10304435,103,"2007-10-31","Wednesday",20,17
"885",10304435,103,"2007-10-31","Wednesday",21,13
"927",10304435,103,"2007-10-31","Wednesday",22,6
"969",10304435,103,"2007-10-31","Wednesday",23,7
"4",10304435,103,"2007-11-01","Thursday",0,2
"46",10304435,103,"2007-11-01","Thursday",1,1
"88",10304435,103,"2007-11-01","Thursday",2,1
"130",10304435,103,"2007-11-01","Thursday",3,0
"172",10304435,103,"2007-11-01","Thursday",4,0
"214",10304435,103,"2007-11-01","Thursday",5,11
"256",10304435,103,"2007-11-01","Thursday",6,16
"298",10304435,103,"2007-11-01","Thursday",7,46
"340",10304435,103,"2007-11-01","Thursday",8,51
