"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10300523,103,"2009-01-29","Thursday",0,NA
"29",10300523,103,"2009-01-29","Thursday",1,NA
"57",10300523,103,"2009-01-29","Thursday",2,NA
"85",10300523,103,"2009-01-29","Thursday",3,NA
"113",10300523,103,"2009-01-29","Thursday",4,NA
"141",10300523,103,"2009-01-29","Thursday",5,NA
"169",10300523,103,"2009-01-29","Thursday",6,NA
"197",10300523,103,"2009-01-29","Thursday",7,NA
"225",10300523,103,"2009-01-29","Thursday",8,NA
"253",10300523,103,"2009-01-29","Thursday",9,NA
"281",10300523,103,"2009-01-29","Thursday",10,6
"309",10300523,103,"2009-01-29","Thursday",11,2
"337",10300523,103,"2009-01-29","Thursday",12,6
"365",10300523,103,"2009-01-29","Thursday",13,3
"393",10300523,103,"2009-01-29","Thursday",14,6
"421",10300523,103,"2009-01-29","Thursday",15,15
"449",10300523,103,"2009-01-29","Thursday",16,18
"477",10300523,103,"2009-01-29","Thursday",17,16
"505",10300523,103,"2009-01-29","Thursday",18,13
"533",10300523,103,"2009-01-29","Thursday",19,5
"561",10300523,103,"2009-01-29","Thursday",20,8
"589",10300523,103,"2009-01-29","Thursday",21,7
"617",10300523,103,"2009-01-29","Thursday",22,5
"645",10300523,103,"2009-01-29","Thursday",23,1
"2",10300523,103,"2009-01-30","Friday",0,2
"30",10300523,103,"2009-01-30","Friday",1,0
"58",10300523,103,"2009-01-30","Friday",2,0
"86",10300523,103,"2009-01-30","Friday",3,0
"114",10300523,103,"2009-01-30","Friday",4,0
"142",10300523,103,"2009-01-30","Friday",5,6
"170",10300523,103,"2009-01-30","Friday",6,14
"198",10300523,103,"2009-01-30","Friday",7,23
"226",10300523,103,"2009-01-30","Friday",8,13
"254",10300523,103,"2009-01-30","Friday",9,10
"282",10300523,103,"2009-01-30","Friday",10,7
"310",10300523,103,"2009-01-30","Friday",11,4
"338",10300523,103,"2009-01-30","Friday",12,5
"366",10300523,103,"2009-01-30","Friday",13,1
"394",10300523,103,"2009-01-30","Friday",14,13
"422",10300523,103,"2009-01-30","Friday",15,14
"450",10300523,103,"2009-01-30","Friday",16,20
"478",10300523,103,"2009-01-30","Friday",17,12
"506",10300523,103,"2009-01-30","Friday",18,11
"534",10300523,103,"2009-01-30","Friday",19,8
"562",10300523,103,"2009-01-30","Friday",20,4
"590",10300523,103,"2009-01-30","Friday",21,4
"618",10300523,103,"2009-01-30","Friday",22,1
"646",10300523,103,"2009-01-30","Friday",23,0
"3",10300523,103,"2009-01-31","Saturday",0,1
"31",10300523,103,"2009-01-31","Saturday",1,0
"59",10300523,103,"2009-01-31","Saturday",2,3
"87",10300523,103,"2009-01-31","Saturday",3,0
"115",10300523,103,"2009-01-31","Saturday",4,0
"143",10300523,103,"2009-01-31","Saturday",5,0
"171",10300523,103,"2009-01-31","Saturday",6,2
"199",10300523,103,"2009-01-31","Saturday",7,2
"227",10300523,103,"2009-01-31","Saturday",8,2
"255",10300523,103,"2009-01-31","Saturday",9,2
"283",10300523,103,"2009-01-31","Saturday",10,5
"311",10300523,103,"2009-01-31","Saturday",11,5
"339",10300523,103,"2009-01-31","Saturday",12,7
"367",10300523,103,"2009-01-31","Saturday",13,4
"395",10300523,103,"2009-01-31","Saturday",14,6
"423",10300523,103,"2009-01-31","Saturday",15,3
"451",10300523,103,"2009-01-31","Saturday",16,1
"479",10300523,103,"2009-01-31","Saturday",17,5
"507",10300523,103,"2009-01-31","Saturday",18,0
"535",10300523,103,"2009-01-31","Saturday",19,0
"563",10300523,103,"2009-01-31","Saturday",20,2
"591",10300523,103,"2009-01-31","Saturday",21,1
"619",10300523,103,"2009-01-31","Saturday",22,1
"647",10300523,103,"2009-01-31","Saturday",23,1
"4",10300523,103,"2009-02-01","Sunday",0,1
"32",10300523,103,"2009-02-01","Sunday",1,0
"60",10300523,103,"2009-02-01","Sunday",2,4
"88",10300523,103,"2009-02-01","Sunday",3,0
"116",10300523,103,"2009-02-01","Sunday",4,0
"144",10300523,103,"2009-02-01","Sunday",5,1
"172",10300523,103,"2009-02-01","Sunday",6,0
"200",10300523,103,"2009-02-01","Sunday",7,1
"228",10300523,103,"2009-02-01","Sunday",8,2
"256",10300523,103,"2009-02-01","Sunday",9,2
"284",10300523,103,"2009-02-01","Sunday",10,2
"312",10300523,103,"2009-02-01","Sunday",11,2
"340",10300523,103,"2009-02-01","Sunday",12,4
"368",10300523,103,"2009-02-01","Sunday",13,5
"396",10300523,103,"2009-02-01","Sunday",14,5
"424",10300523,103,"2009-02-01","Sunday",15,6
"452",10300523,103,"2009-02-01","Sunday",16,1
"480",10300523,103,"2009-02-01","Sunday",17,4
"508",10300523,103,"2009-02-01","Sunday",18,3
"536",10300523,103,"2009-02-01","Sunday",19,4
"564",10300523,103,"2009-02-01","Sunday",20,1
"592",10300523,103,"2009-02-01","Sunday",21,2
"620",10300523,103,"2009-02-01","Sunday",22,1
"648",10300523,103,"2009-02-01","Sunday",23,0
"5",10300523,103,"2009-02-02","Monday",0,2
"33",10300523,103,"2009-02-02","Monday",1,0
"61",10300523,103,"2009-02-02","Monday",2,0
"89",10300523,103,"2009-02-02","Monday",3,0
"117",10300523,103,"2009-02-02","Monday",4,2
"145",10300523,103,"2009-02-02","Monday",5,4
"173",10300523,103,"2009-02-02","Monday",6,10
"201",10300523,103,"2009-02-02","Monday",7,31
"229",10300523,103,"2009-02-02","Monday",8,23
"257",10300523,103,"2009-02-02","Monday",9,14
"285",10300523,103,"2009-02-02","Monday",10,4
"313",10300523,103,"2009-02-02","Monday",11,7
"341",10300523,103,"2009-02-02","Monday",12,9
"369",10300523,103,"2009-02-02","Monday",13,4
"397",10300523,103,"2009-02-02","Monday",14,8
"425",10300523,103,"2009-02-02","Monday",15,13
"453",10300523,103,"2009-02-02","Monday",16,27
"481",10300523,103,"2009-02-02","Monday",17,20
"509",10300523,103,"2009-02-02","Monday",18,21
"537",10300523,103,"2009-02-02","Monday",19,2
"565",10300523,103,"2009-02-02","Monday",20,4
"593",10300523,103,"2009-02-02","Monday",21,8
"621",10300523,103,"2009-02-02","Monday",22,2
"649",10300523,103,"2009-02-02","Monday",23,1
"6",10300523,103,"2009-02-03","Tuesday",0,2
"34",10300523,103,"2009-02-03","Tuesday",1,2
"62",10300523,103,"2009-02-03","Tuesday",2,0
"90",10300523,103,"2009-02-03","Tuesday",3,0
"118",10300523,103,"2009-02-03","Tuesday",4,0
"146",10300523,103,"2009-02-03","Tuesday",5,4
"174",10300523,103,"2009-02-03","Tuesday",6,7
"202",10300523,103,"2009-02-03","Tuesday",7,28
"230",10300523,103,"2009-02-03","Tuesday",8,20
"258",10300523,103,"2009-02-03","Tuesday",9,13
"286",10300523,103,"2009-02-03","Tuesday",10,4
"314",10300523,103,"2009-02-03","Tuesday",11,5
"342",10300523,103,"2009-02-03","Tuesday",12,8
"370",10300523,103,"2009-02-03","Tuesday",13,5
"398",10300523,103,"2009-02-03","Tuesday",14,8
"426",10300523,103,"2009-02-03","Tuesday",15,10
"454",10300523,103,"2009-02-03","Tuesday",16,24
"482",10300523,103,"2009-02-03","Tuesday",17,13
"510",10300523,103,"2009-02-03","Tuesday",18,6
"538",10300523,103,"2009-02-03","Tuesday",19,8
"566",10300523,103,"2009-02-03","Tuesday",20,10
"594",10300523,103,"2009-02-03","Tuesday",21,4
"622",10300523,103,"2009-02-03","Tuesday",22,2
"650",10300523,103,"2009-02-03","Tuesday",23,1
"7",10300523,103,"2009-02-04","Wednesday",0,0
"35",10300523,103,"2009-02-04","Wednesday",1,2
"63",10300523,103,"2009-02-04","Wednesday",2,0
"91",10300523,103,"2009-02-04","Wednesday",3,0
"119",10300523,103,"2009-02-04","Wednesday",4,0
"147",10300523,103,"2009-02-04","Wednesday",5,4
"175",10300523,103,"2009-02-04","Wednesday",6,10
"203",10300523,103,"2009-02-04","Wednesday",7,22
"231",10300523,103,"2009-02-04","Wednesday",8,24
"259",10300523,103,"2009-02-04","Wednesday",9,12
"287",10300523,103,"2009-02-04","Wednesday",10,6
"315",10300523,103,"2009-02-04","Wednesday",11,6
"343",10300523,103,"2009-02-04","Wednesday",12,5
"371",10300523,103,"2009-02-04","Wednesday",13,5
"399",10300523,103,"2009-02-04","Wednesday",14,10
"427",10300523,103,"2009-02-04","Wednesday",15,11
"455",10300523,103,"2009-02-04","Wednesday",16,15
"483",10300523,103,"2009-02-04","Wednesday",17,13
"511",10300523,103,"2009-02-04","Wednesday",18,11
"539",10300523,103,"2009-02-04","Wednesday",19,9
"567",10300523,103,"2009-02-04","Wednesday",20,5
"595",10300523,103,"2009-02-04","Wednesday",21,4
"623",10300523,103,"2009-02-04","Wednesday",22,5
"651",10300523,103,"2009-02-04","Wednesday",23,1
"8",10300523,103,"2009-02-05","Thursday",0,2
"36",10300523,103,"2009-02-05","Thursday",1,0
"64",10300523,103,"2009-02-05","Thursday",2,0
"92",10300523,103,"2009-02-05","Thursday",3,0
"120",10300523,103,"2009-02-05","Thursday",4,0
"148",10300523,103,"2009-02-05","Thursday",5,4
"176",10300523,103,"2009-02-05","Thursday",6,11
"204",10300523,103,"2009-02-05","Thursday",7,19
"232",10300523,103,"2009-02-05","Thursday",8,22
"260",10300523,103,"2009-02-05","Thursday",9,36
"288",10300523,103,"2009-02-05","Thursday",10,6
"316",10300523,103,"2009-02-05","Thursday",11,10
"344",10300523,103,"2009-02-05","Thursday",12,9
"372",10300523,103,"2009-02-05","Thursday",13,6
"400",10300523,103,"2009-02-05","Thursday",14,4
"428",10300523,103,"2009-02-05","Thursday",15,16
"456",10300523,103,"2009-02-05","Thursday",16,27
