"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10300101,103,"2004-12-31","Friday",0,NA
"36",10300101,103,"2004-12-31","Friday",0,NA
"71",10300101,103,"2004-12-31","Friday",1,NA
"106",10300101,103,"2004-12-31","Friday",1,NA
"141",10300101,103,"2004-12-31","Friday",2,NA
"176",10300101,103,"2004-12-31","Friday",2,NA
"211",10300101,103,"2004-12-31","Friday",3,NA
"246",10300101,103,"2004-12-31","Friday",3,NA
"281",10300101,103,"2004-12-31","Friday",4,NA
"316",10300101,103,"2004-12-31","Friday",4,NA
"351",10300101,103,"2004-12-31","Friday",5,NA
"386",10300101,103,"2004-12-31","Friday",5,NA
"421",10300101,103,"2004-12-31","Friday",6,NA
"456",10300101,103,"2004-12-31","Friday",6,NA
"491",10300101,103,"2004-12-31","Friday",7,NA
"526",10300101,103,"2004-12-31","Friday",7,NA
"561",10300101,103,"2004-12-31","Friday",8,NA
"596",10300101,103,"2004-12-31","Friday",8,NA
"631",10300101,103,"2004-12-31","Friday",9,NA
"666",10300101,103,"2004-12-31","Friday",9,NA
"701",10300101,103,"2004-12-31","Friday",10,NA
"736",10300101,103,"2004-12-31","Friday",10,NA
"771",10300101,103,"2004-12-31","Friday",11,NA
"806",10300101,103,"2004-12-31","Friday",11,NA
"841",10300101,103,"2004-12-31","Friday",12,2
"876",10300101,103,"2004-12-31","Friday",12,1
"911",10300101,103,"2004-12-31","Friday",13,2
"946",10300101,103,"2004-12-31","Friday",13,1
"981",10300101,103,"2004-12-31","Friday",14,3
"1016",10300101,103,"2004-12-31","Friday",14,5
"1051",10300101,103,"2004-12-31","Friday",15,2
"1086",10300101,103,"2004-12-31","Friday",15,9
"1121",10300101,103,"2004-12-31","Friday",16,2
"1156",10300101,103,"2004-12-31","Friday",16,6
"1191",10300101,103,"2004-12-31","Friday",17,3
"1226",10300101,103,"2004-12-31","Friday",17,2
"1261",10300101,103,"2004-12-31","Friday",18,1
"1296",10300101,103,"2004-12-31","Friday",18,0
"1331",10300101,103,"2004-12-31","Friday",19,0
"1366",10300101,103,"2004-12-31","Friday",19,3
"1401",10300101,103,"2004-12-31","Friday",20,0
"1436",10300101,103,"2004-12-31","Friday",20,0
"1471",10300101,103,"2004-12-31","Friday",21,0
"1506",10300101,103,"2004-12-31","Friday",21,0
"1541",10300101,103,"2004-12-31","Friday",22,0
"1576",10300101,103,"2004-12-31","Friday",22,1
"1611",10300101,103,"2004-12-31","Friday",23,0
"1646",10300101,103,"2004-12-31","Friday",23,0
"2",10300101,103,"2005-01-01","Saturday",0,0
"37",10300101,103,"2005-01-01","Saturday",0,0
"72",10300101,103,"2005-01-01","Saturday",1,1
"107",10300101,103,"2005-01-01","Saturday",1,3
"142",10300101,103,"2005-01-01","Saturday",2,0
"177",10300101,103,"2005-01-01","Saturday",2,0
"212",10300101,103,"2005-01-01","Saturday",3,0
"247",10300101,103,"2005-01-01","Saturday",3,0
"282",10300101,103,"2005-01-01","Saturday",4,0
"317",10300101,103,"2005-01-01","Saturday",4,0
"352",10300101,103,"2005-01-01","Saturday",5,0
"387",10300101,103,"2005-01-01","Saturday",5,1
"422",10300101,103,"2005-01-01","Saturday",6,0
"457",10300101,103,"2005-01-01","Saturday",6,0
"492",10300101,103,"2005-01-01","Saturday",7,0
"527",10300101,103,"2005-01-01","Saturday",7,0
"562",10300101,103,"2005-01-01","Saturday",8,2
"597",10300101,103,"2005-01-01","Saturday",8,1
"632",10300101,103,"2005-01-01","Saturday",9,0
"667",10300101,103,"2005-01-01","Saturday",9,0
"702",10300101,103,"2005-01-01","Saturday",10,0
"737",10300101,103,"2005-01-01","Saturday",10,0
"772",10300101,103,"2005-01-01","Saturday",11,2
"807",10300101,103,"2005-01-01","Saturday",11,1
"842",10300101,103,"2005-01-01","Saturday",12,3
"877",10300101,103,"2005-01-01","Saturday",12,3
"912",10300101,103,"2005-01-01","Saturday",13,4
"947",10300101,103,"2005-01-01","Saturday",13,4
"982",10300101,103,"2005-01-01","Saturday",14,3
"1017",10300101,103,"2005-01-01","Saturday",14,2
"1052",10300101,103,"2005-01-01","Saturday",15,3
"1087",10300101,103,"2005-01-01","Saturday",15,1
"1122",10300101,103,"2005-01-01","Saturday",16,1
"1157",10300101,103,"2005-01-01","Saturday",16,0
"1192",10300101,103,"2005-01-01","Saturday",17,0
"1227",10300101,103,"2005-01-01","Saturday",17,0
"1262",10300101,103,"2005-01-01","Saturday",18,1
"1297",10300101,103,"2005-01-01","Saturday",18,3
"1332",10300101,103,"2005-01-01","Saturday",19,2
"1367",10300101,103,"2005-01-01","Saturday",19,0
"1402",10300101,103,"2005-01-01","Saturday",20,0
"1437",10300101,103,"2005-01-01","Saturday",20,0
"1472",10300101,103,"2005-01-01","Saturday",21,1
"1507",10300101,103,"2005-01-01","Saturday",21,1
"1542",10300101,103,"2005-01-01","Saturday",22,0
"1577",10300101,103,"2005-01-01","Saturday",22,0
"1612",10300101,103,"2005-01-01","Saturday",23,1
"1647",10300101,103,"2005-01-01","Saturday",23,0
"3",10300101,103,"2005-01-02","Sunday",0,0
"38",10300101,103,"2005-01-02","Sunday",0,1
"73",10300101,103,"2005-01-02","Sunday",1,1
"108",10300101,103,"2005-01-02","Sunday",1,2
"143",10300101,103,"2005-01-02","Sunday",2,2
"178",10300101,103,"2005-01-02","Sunday",2,0
"213",10300101,103,"2005-01-02","Sunday",3,0
"248",10300101,103,"2005-01-02","Sunday",3,0
"283",10300101,103,"2005-01-02","Sunday",4,0
"318",10300101,103,"2005-01-02","Sunday",4,0
"353",10300101,103,"2005-01-02","Sunday",5,0
"388",10300101,103,"2005-01-02","Sunday",5,0
"423",10300101,103,"2005-01-02","Sunday",6,0
"458",10300101,103,"2005-01-02","Sunday",6,0
"493",10300101,103,"2005-01-02","Sunday",7,1
"528",10300101,103,"2005-01-02","Sunday",7,0
"563",10300101,103,"2005-01-02","Sunday",8,1
"598",10300101,103,"2005-01-02","Sunday",8,0
"633",10300101,103,"2005-01-02","Sunday",9,0
"668",10300101,103,"2005-01-02","Sunday",9,1
"703",10300101,103,"2005-01-02","Sunday",10,3
"738",10300101,103,"2005-01-02","Sunday",10,0
"773",10300101,103,"2005-01-02","Sunday",11,2
"808",10300101,103,"2005-01-02","Sunday",11,0
"843",10300101,103,"2005-01-02","Sunday",12,4
"878",10300101,103,"2005-01-02","Sunday",12,2
"913",10300101,103,"2005-01-02","Sunday",13,3
"948",10300101,103,"2005-01-02","Sunday",13,0
"983",10300101,103,"2005-01-02","Sunday",14,3
"1018",10300101,103,"2005-01-02","Sunday",14,2
"1053",10300101,103,"2005-01-02","Sunday",15,4
"1088",10300101,103,"2005-01-02","Sunday",15,3
"1123",10300101,103,"2005-01-02","Sunday",16,1
"1158",10300101,103,"2005-01-02","Sunday",16,1
"1193",10300101,103,"2005-01-02","Sunday",17,1
"1228",10300101,103,"2005-01-02","Sunday",17,0
"1263",10300101,103,"2005-01-02","Sunday",18,0
"1298",10300101,103,"2005-01-02","Sunday",18,3
"1333",10300101,103,"2005-01-02","Sunday",19,1
"1368",10300101,103,"2005-01-02","Sunday",19,1
"1403",10300101,103,"2005-01-02","Sunday",20,0
"1438",10300101,103,"2005-01-02","Sunday",20,1
"1473",10300101,103,"2005-01-02","Sunday",21,0
"1508",10300101,103,"2005-01-02","Sunday",21,0
"1543",10300101,103,"2005-01-02","Sunday",22,1
"1578",10300101,103,"2005-01-02","Sunday",22,1
"1613",10300101,103,"2005-01-02","Sunday",23,0
"1648",10300101,103,"2005-01-02","Sunday",23,0
"4",10300101,103,"2005-01-03","Monday",0,0
"39",10300101,103,"2005-01-03","Monday",0,1
"74",10300101,103,"2005-01-03","Monday",1,0
"109",10300101,103,"2005-01-03","Monday",1,1
"144",10300101,103,"2005-01-03","Monday",2,0
"179",10300101,103,"2005-01-03","Monday",2,0
"214",10300101,103,"2005-01-03","Monday",3,0
"249",10300101,103,"2005-01-03","Monday",3,1
"284",10300101,103,"2005-01-03","Monday",4,0
"319",10300101,103,"2005-01-03","Monday",4,0
"354",10300101,103,"2005-01-03","Monday",5,1
