"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10303101,103,"2005-08-02","Tuesday",0,NA
"29",10303101,103,"2005-08-02","Tuesday",0,NA
"57",10303101,103,"2005-08-02","Tuesday",1,NA
"85",10303101,103,"2005-08-02","Tuesday",1,NA
"113",10303101,103,"2005-08-02","Tuesday",2,NA
"141",10303101,103,"2005-08-02","Tuesday",2,NA
"169",10303101,103,"2005-08-02","Tuesday",3,NA
"197",10303101,103,"2005-08-02","Tuesday",3,NA
"225",10303101,103,"2005-08-02","Tuesday",4,NA
"253",10303101,103,"2005-08-02","Tuesday",4,NA
"281",10303101,103,"2005-08-02","Tuesday",5,NA
"309",10303101,103,"2005-08-02","Tuesday",5,NA
"337",10303101,103,"2005-08-02","Tuesday",6,NA
"365",10303101,103,"2005-08-02","Tuesday",6,NA
"393",10303101,103,"2005-08-02","Tuesday",7,NA
"421",10303101,103,"2005-08-02","Tuesday",7,NA
"449",10303101,103,"2005-08-02","Tuesday",8,NA
"477",10303101,103,"2005-08-02","Tuesday",8,NA
"505",10303101,103,"2005-08-02","Tuesday",9,NA
"533",10303101,103,"2005-08-02","Tuesday",9,NA
"561",10303101,103,"2005-08-02","Tuesday",10,NA
"589",10303101,103,"2005-08-02","Tuesday",10,NA
"617",10303101,103,"2005-08-02","Tuesday",11,NA
"645",10303101,103,"2005-08-02","Tuesday",11,NA
"673",10303101,103,"2005-08-02","Tuesday",12,NA
"701",10303101,103,"2005-08-02","Tuesday",12,NA
"729",10303101,103,"2005-08-02","Tuesday",13,NA
"757",10303101,103,"2005-08-02","Tuesday",13,NA
"785",10303101,103,"2005-08-02","Tuesday",14,44
"813",10303101,103,"2005-08-02","Tuesday",14,85
"841",10303101,103,"2005-08-02","Tuesday",15,103
"869",10303101,103,"2005-08-02","Tuesday",15,174
"897",10303101,103,"2005-08-02","Tuesday",16,142
"925",10303101,103,"2005-08-02","Tuesday",16,245
"953",10303101,103,"2005-08-02","Tuesday",17,85
"981",10303101,103,"2005-08-02","Tuesday",17,177
"1009",10303101,103,"2005-08-02","Tuesday",18,66
"1037",10303101,103,"2005-08-02","Tuesday",18,92
"1065",10303101,103,"2005-08-02","Tuesday",19,56
"1093",10303101,103,"2005-08-02","Tuesday",19,83
"1121",10303101,103,"2005-08-02","Tuesday",20,39
"1149",10303101,103,"2005-08-02","Tuesday",20,77
"1177",10303101,103,"2005-08-02","Tuesday",21,36
"1205",10303101,103,"2005-08-02","Tuesday",21,51
"1233",10303101,103,"2005-08-02","Tuesday",22,25
"1261",10303101,103,"2005-08-02","Tuesday",22,24
