"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10304523,103,"2009-11-04","Wednesday",0,NA
"29",10304523,103,"2009-11-04","Wednesday",1,NA
"57",10304523,103,"2009-11-04","Wednesday",2,NA
"85",10304523,103,"2009-11-04","Wednesday",3,NA
"113",10304523,103,"2009-11-04","Wednesday",4,NA
"141",10304523,103,"2009-11-04","Wednesday",5,NA
"169",10304523,103,"2009-11-04","Wednesday",6,NA
"197",10304523,103,"2009-11-04","Wednesday",7,NA
"225",10304523,103,"2009-11-04","Wednesday",8,NA
"253",10304523,103,"2009-11-04","Wednesday",9,NA
"281",10304523,103,"2009-11-04","Wednesday",10,NA
"309",10304523,103,"2009-11-04","Wednesday",11,NA
"337",10304523,103,"2009-11-04","Wednesday",12,NA
"365",10304523,103,"2009-11-04","Wednesday",13,NA
"393",10304523,103,"2009-11-04","Wednesday",14,20
"421",10304523,103,"2009-11-04","Wednesday",15,46
"449",10304523,103,"2009-11-04","Wednesday",16,70
"477",10304523,103,"2009-11-04","Wednesday",17,51
"505",10304523,103,"2009-11-04","Wednesday",18,28
"533",10304523,103,"2009-11-04","Wednesday",19,22
"561",10304523,103,"2009-11-04","Wednesday",20,21
"589",10304523,103,"2009-11-04","Wednesday",21,5
"617",10304523,103,"2009-11-04","Wednesday",22,5
"645",10304523,103,"2009-11-04","Wednesday",23,0
"2",10304523,103,"2009-11-05","Thursday",0,2
"30",10304523,103,"2009-11-05","Thursday",1,3
"58",10304523,103,"2009-11-05","Thursday",2,1
"86",10304523,103,"2009-11-05","Thursday",3,0
"114",10304523,103,"2009-11-05","Thursday",4,0
"142",10304523,103,"2009-11-05","Thursday",5,7
"170",10304523,103,"2009-11-05","Thursday",6,15
"198",10304523,103,"2009-11-05","Thursday",7,41
"226",10304523,103,"2009-11-05","Thursday",8,30
"254",10304523,103,"2009-11-05","Thursday",9,18
"282",10304523,103,"2009-11-05","Thursday",10,16
"310",10304523,103,"2009-11-05","Thursday",11,11
"338",10304523,103,"2009-11-05","Thursday",12,3
"366",10304523,103,"2009-11-05","Thursday",13,6
"394",10304523,103,"2009-11-05","Thursday",14,11
"422",10304523,103,"2009-11-05","Thursday",15,25
"450",10304523,103,"2009-11-05","Thursday",16,36
"478",10304523,103,"2009-11-05","Thursday",17,31
"506",10304523,103,"2009-11-05","Thursday",18,14
"534",10304523,103,"2009-11-05","Thursday",19,10
"562",10304523,103,"2009-11-05","Thursday",20,6
"590",10304523,103,"2009-11-05","Thursday",21,4
"618",10304523,103,"2009-11-05","Thursday",22,2
"646",10304523,103,"2009-11-05","Thursday",23,0
"3",10304523,103,"2009-11-06","Friday",0,0
"31",10304523,103,"2009-11-06","Friday",1,1
"59",10304523,103,"2009-11-06","Friday",2,2
"87",10304523,103,"2009-11-06","Friday",3,1
"115",10304523,103,"2009-11-06","Friday",4,0
"143",10304523,103,"2009-11-06","Friday",5,5
"171",10304523,103,"2009-11-06","Friday",6,7
"199",10304523,103,"2009-11-06","Friday",7,30
"227",10304523,103,"2009-11-06","Friday",8,20
"255",10304523,103,"2009-11-06","Friday",9,10
"283",10304523,103,"2009-11-06","Friday",10,2
"311",10304523,103,"2009-11-06","Friday",11,9
"339",10304523,103,"2009-11-06","Friday",12,6
"367",10304523,103,"2009-11-06","Friday",13,9
"395",10304523,103,"2009-11-06","Friday",14,11
"423",10304523,103,"2009-11-06","Friday",15,19
"451",10304523,103,"2009-11-06","Friday",16,20
"479",10304523,103,"2009-11-06","Friday",17,8
"507",10304523,103,"2009-11-06","Friday",18,8
"535",10304523,103,"2009-11-06","Friday",19,7
"563",10304523,103,"2009-11-06","Friday",20,7
"591",10304523,103,"2009-11-06","Friday",21,1
"619",10304523,103,"2009-11-06","Friday",22,3
"647",10304523,103,"2009-11-06","Friday",23,4
"4",10304523,103,"2009-11-07","Saturday",0,3
"32",10304523,103,"2009-11-07","Saturday",1,4
"60",10304523,103,"2009-11-07","Saturday",2,0
"88",10304523,103,"2009-11-07","Saturday",3,1
"116",10304523,103,"2009-11-07","Saturday",4,0
"144",10304523,103,"2009-11-07","Saturday",5,0
"172",10304523,103,"2009-11-07","Saturday",6,2
"200",10304523,103,"2009-11-07","Saturday",7,2
"228",10304523,103,"2009-11-07","Saturday",8,2
"256",10304523,103,"2009-11-07","Saturday",9,9
"284",10304523,103,"2009-11-07","Saturday",10,14
"312",10304523,103,"2009-11-07","Saturday",11,12
"340",10304523,103,"2009-11-07","Saturday",12,18
"368",10304523,103,"2009-11-07","Saturday",13,8
"396",10304523,103,"2009-11-07","Saturday",14,14
"424",10304523,103,"2009-11-07","Saturday",15,14
"452",10304523,103,"2009-11-07","Saturday",16,6
"480",10304523,103,"2009-11-07","Saturday",17,6
"508",10304523,103,"2009-11-07","Saturday",18,7
"536",10304523,103,"2009-11-07","Saturday",19,9
"564",10304523,103,"2009-11-07","Saturday",20,4
"592",10304523,103,"2009-11-07","Saturday",21,2
"620",10304523,103,"2009-11-07","Saturday",22,1
"648",10304523,103,"2009-11-07","Saturday",23,3
"5",10304523,103,"2009-11-08","Sunday",0,1
"33",10304523,103,"2009-11-08","Sunday",1,4
"61",10304523,103,"2009-11-08","Sunday",2,1
"89",10304523,103,"2009-11-08","Sunday",3,0
"117",10304523,103,"2009-11-08","Sunday",4,0
"145",10304523,103,"2009-11-08","Sunday",5,1
"173",10304523,103,"2009-11-08","Sunday",6,3
"201",10304523,103,"2009-11-08","Sunday",7,1
"229",10304523,103,"2009-11-08","Sunday",8,2
"257",10304523,103,"2009-11-08","Sunday",9,6
"285",10304523,103,"2009-11-08","Sunday",10,15
"313",10304523,103,"2009-11-08","Sunday",11,23
"341",10304523,103,"2009-11-08","Sunday",12,25
"369",10304523,103,"2009-11-08","Sunday",13,20
"397",10304523,103,"2009-11-08","Sunday",14,24
"425",10304523,103,"2009-11-08","Sunday",15,14
"453",10304523,103,"2009-11-08","Sunday",16,16
"481",10304523,103,"2009-11-08","Sunday",17,16
"509",10304523,103,"2009-11-08","Sunday",18,10
"537",10304523,103,"2009-11-08","Sunday",19,8
"565",10304523,103,"2009-11-08","Sunday",20,10
"593",10304523,103,"2009-11-08","Sunday",21,5
"621",10304523,103,"2009-11-08","Sunday",22,3
"649",10304523,103,"2009-11-08","Sunday",23,0
"6",10304523,103,"2009-11-09","Monday",0,1
"34",10304523,103,"2009-11-09","Monday",1,1
"62",10304523,103,"2009-11-09","Monday",2,0
"90",10304523,103,"2009-11-09","Monday",3,2
"118",10304523,103,"2009-11-09","Monday",4,1
"146",10304523,103,"2009-11-09","Monday",5,10
"174",10304523,103,"2009-11-09","Monday",6,27
"202",10304523,103,"2009-11-09","Monday",7,70
"230",10304523,103,"2009-11-09","Monday",8,90
"258",10304523,103,"2009-11-09","Monday",9,31
"286",10304523,103,"2009-11-09","Monday",10,16
"314",10304523,103,"2009-11-09","Monday",11,20
"342",10304523,103,"2009-11-09","Monday",12,16
"370",10304523,103,"2009-11-09","Monday",13,15
"398",10304523,103,"2009-11-09","Monday",14,27
"426",10304523,103,"2009-11-09","Monday",15,59
"454",10304523,103,"2009-11-09","Monday",16,76
"482",10304523,103,"2009-11-09","Monday",17,69
"510",10304523,103,"2009-11-09","Monday",18,26
"538",10304523,103,"2009-11-09","Monday",19,18
"566",10304523,103,"2009-11-09","Monday",20,20
"594",10304523,103,"2009-11-09","Monday",21,10
"622",10304523,103,"2009-11-09","Monday",22,10
"650",10304523,103,"2009-11-09","Monday",23,7
"7",10304523,103,"2009-11-10","Tuesday",0,2
"35",10304523,103,"2009-11-10","Tuesday",1,2
"63",10304523,103,"2009-11-10","Tuesday",2,1
"91",10304523,103,"2009-11-10","Tuesday",3,0
"119",10304523,103,"2009-11-10","Tuesday",4,2
"147",10304523,103,"2009-11-10","Tuesday",5,6
"175",10304523,103,"2009-11-10","Tuesday",6,10
"203",10304523,103,"2009-11-10","Tuesday",7,24
"231",10304523,103,"2009-11-10","Tuesday",8,35
"259",10304523,103,"2009-11-10","Tuesday",9,10
"287",10304523,103,"2009-11-10","Tuesday",10,3
"315",10304523,103,"2009-11-10","Tuesday",11,6
"343",10304523,103,"2009-11-10","Tuesday",12,4
"371",10304523,103,"2009-11-10","Tuesday",13,11
"399",10304523,103,"2009-11-10","Tuesday",14,9
"427",10304523,103,"2009-11-10","Tuesday",15,16
"455",10304523,103,"2009-11-10","Tuesday",16,34
"483",10304523,103,"2009-11-10","Tuesday",17,17
"511",10304523,103,"2009-11-10","Tuesday",18,15
"539",10304523,103,"2009-11-10","Tuesday",19,16
"567",10304523,103,"2009-11-10","Tuesday",20,16
"595",10304523,103,"2009-11-10","Tuesday",21,6
"623",10304523,103,"2009-11-10","Tuesday",22,1
"651",10304523,103,"2009-11-10","Tuesday",23,3
"8",10304523,103,"2009-11-11","Wednesday",0,0
"36",10304523,103,"2009-11-11","Wednesday",1,0
"64",10304523,103,"2009-11-11","Wednesday",2,1
"92",10304523,103,"2009-11-11","Wednesday",3,1
"120",10304523,103,"2009-11-11","Wednesday",4,2
"148",10304523,103,"2009-11-11","Wednesday",5,13
"176",10304523,103,"2009-11-11","Wednesday",6,11
"204",10304523,103,"2009-11-11","Wednesday",7,37
"232",10304523,103,"2009-11-11","Wednesday",8,27
"260",10304523,103,"2009-11-11","Wednesday",9,14
"288",10304523,103,"2009-11-11","Wednesday",10,7
"316",10304523,103,"2009-11-11","Wednesday",11,16
"344",10304523,103,"2009-11-11","Wednesday",12,12
"372",10304523,103,"2009-11-11","Wednesday",13,15
"400",10304523,103,"2009-11-11","Wednesday",14,12
"428",10304523,103,"2009-11-11","Wednesday",15,29
"456",10304523,103,"2009-11-11","Wednesday",16,33
"484",10304523,103,"2009-11-11","Wednesday",17,26
"512",10304523,103,"2009-11-11","Wednesday",18,19
"540",10304523,103,"2009-11-11","Wednesday",19,16
"568",10304523,103,"2009-11-11","Wednesday",20,12
"596",10304523,103,"2009-11-11","Wednesday",21,5
"624",10304523,103,"2009-11-11","Wednesday",22,1
"652",10304523,103,"2009-11-11","Wednesday",23,3
"9",10304523,103,"2009-11-12","Thursday",0,0
"37",10304523,103,"2009-11-12","Thursday",1,2
"65",10304523,103,"2009-11-12","Thursday",2,0
"93",10304523,103,"2009-11-12","Thursday",3,0
"121",10304523,103,"2009-11-12","Thursday",4,2
"149",10304523,103,"2009-11-12","Thursday",5,8
"177",10304523,103,"2009-11-12","Thursday",6,14
"205",10304523,103,"2009-11-12","Thursday",7,37
"233",10304523,103,"2009-11-12","Thursday",8,45
"261",10304523,103,"2009-11-12","Thursday",9,23
"289",10304523,103,"2009-11-12","Thursday",10,13
"317",10304523,103,"2009-11-12","Thursday",11,11
"345",10304523,103,"2009-11-12","Thursday",12,14
"373",10304523,103,"2009-11-12","Thursday",13,11
"401",10304523,103,"2009-11-12","Thursday",14,14
"429",10304523,103,"2009-11-12","Thursday",15,29
"457",10304523,103,"2009-11-12","Thursday",16,43
"485",10304523,103,"2009-11-12","Thursday",17,28
"513",10304523,103,"2009-11-12","Thursday",18,22
"541",10304523,103,"2009-11-12","Thursday",19,11
"569",10304523,103,"2009-11-12","Thursday",20,23
"597",10304523,103,"2009-11-12","Thursday",21,3
"625",10304523,103,"2009-11-12","Thursday",22,3
"653",10304523,103,"2009-11-12","Thursday",23,6
"10",10304523,103,"2009-11-13","Friday",0,1
"38",10304523,103,"2009-11-13","Friday",1,1
"66",10304523,103,"2009-11-13","Friday",2,0
"94",10304523,103,"2009-11-13","Friday",3,0
"122",10304523,103,"2009-11-13","Friday",4,0
"150",10304523,103,"2009-11-13","Friday",5,3
"178",10304523,103,"2009-11-13","Friday",6,26
"206",10304523,103,"2009-11-13","Friday",7,38
"234",10304523,103,"2009-11-13","Friday",8,41
"262",10304523,103,"2009-11-13","Friday",9,9
"290",10304523,103,"2009-11-13","Friday",10,5
"318",10304523,103,"2009-11-13","Friday",11,15
"346",10304523,103,"2009-11-13","Friday",12,13
"374",10304523,103,"2009-11-13","Friday",13,16
"402",10304523,103,"2009-11-13","Friday",14,19
