"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10300535,103,"2008-01-30","Wednesday",0,NA
"36",10300535,103,"2008-01-30","Wednesday",1,NA
"71",10300535,103,"2008-01-30","Wednesday",2,NA
"106",10300535,103,"2008-01-30","Wednesday",3,NA
"141",10300535,103,"2008-01-30","Wednesday",4,NA
"176",10300535,103,"2008-01-30","Wednesday",5,NA
"211",10300535,103,"2008-01-30","Wednesday",6,NA
"246",10300535,103,"2008-01-30","Wednesday",7,NA
"281",10300535,103,"2008-01-30","Wednesday",8,NA
"316",10300535,103,"2008-01-30","Wednesday",9,NA
"351",10300535,103,"2008-01-30","Wednesday",10,NA
"386",10300535,103,"2008-01-30","Wednesday",11,7
"421",10300535,103,"2008-01-30","Wednesday",12,14
"456",10300535,103,"2008-01-30","Wednesday",13,6
"491",10300535,103,"2008-01-30","Wednesday",14,4
"526",10300535,103,"2008-01-30","Wednesday",15,23
"561",10300535,103,"2008-01-30","Wednesday",16,22
"596",10300535,103,"2008-01-30","Wednesday",17,14
"631",10300535,103,"2008-01-30","Wednesday",18,7
"666",10300535,103,"2008-01-30","Wednesday",19,8
"701",10300535,103,"2008-01-30","Wednesday",20,6
"736",10300535,103,"2008-01-30","Wednesday",21,3
"771",10300535,103,"2008-01-30","Wednesday",22,1
"806",10300535,103,"2008-01-30","Wednesday",23,1
"2",10300535,103,"2008-01-31","Thursday",0,1
"37",10300535,103,"2008-01-31","Thursday",1,0
"72",10300535,103,"2008-01-31","Thursday",2,0
"107",10300535,103,"2008-01-31","Thursday",3,0
"142",10300535,103,"2008-01-31","Thursday",4,0
"177",10300535,103,"2008-01-31","Thursday",5,9
"212",10300535,103,"2008-01-31","Thursday",6,9
"247",10300535,103,"2008-01-31","Thursday",7,30
"282",10300535,103,"2008-01-31","Thursday",8,15
"317",10300535,103,"2008-01-31","Thursday",9,10
"352",10300535,103,"2008-01-31","Thursday",10,7
"387",10300535,103,"2008-01-31","Thursday",11,8
"422",10300535,103,"2008-01-31","Thursday",12,7
"457",10300535,103,"2008-01-31","Thursday",13,5
"492",10300535,103,"2008-01-31","Thursday",14,13
"527",10300535,103,"2008-01-31","Thursday",15,18
"562",10300535,103,"2008-01-31","Thursday",16,28
"597",10300535,103,"2008-01-31","Thursday",17,14
"632",10300535,103,"2008-01-31","Thursday",18,11
"667",10300535,103,"2008-01-31","Thursday",19,4
"702",10300535,103,"2008-01-31","Thursday",20,5
"737",10300535,103,"2008-01-31","Thursday",21,13
"772",10300535,103,"2008-01-31","Thursday",22,0
"807",10300535,103,"2008-01-31","Thursday",23,2
"3",10300535,103,"2008-02-01","Friday",0,2
"38",10300535,103,"2008-02-01","Friday",1,2
"73",10300535,103,"2008-02-01","Friday",2,2
"108",10300535,103,"2008-02-01","Friday",3,1
"143",10300535,103,"2008-02-01","Friday",4,0
"178",10300535,103,"2008-02-01","Friday",5,8
"213",10300535,103,"2008-02-01","Friday",6,7
"248",10300535,103,"2008-02-01","Friday",7,23
"283",10300535,103,"2008-02-01","Friday",8,10
"318",10300535,103,"2008-02-01","Friday",9,7
