"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10202507,102,"2011-06-22","Wednesday",0,NA
"43",10202507,102,"2011-06-22","Wednesday",1,NA
"85",10202507,102,"2011-06-22","Wednesday",2,NA
"127",10202507,102,"2011-06-22","Wednesday",3,NA
"169",10202507,102,"2011-06-22","Wednesday",4,NA
"211",10202507,102,"2011-06-22","Wednesday",5,NA
"253",10202507,102,"2011-06-22","Wednesday",6,NA
"295",10202507,102,"2011-06-22","Wednesday",7,NA
"337",10202507,102,"2011-06-22","Wednesday",8,NA
"379",10202507,102,"2011-06-22","Wednesday",9,NA
"421",10202507,102,"2011-06-22","Wednesday",10,NA
"463",10202507,102,"2011-06-22","Wednesday",11,NA
"505",10202507,102,"2011-06-22","Wednesday",12,NA
"547",10202507,102,"2011-06-22","Wednesday",13,NA
"589",10202507,102,"2011-06-22","Wednesday",14,NA
"631",10202507,102,"2011-06-22","Wednesday",15,216
"673",10202507,102,"2011-06-22","Wednesday",16,388
"715",10202507,102,"2011-06-22","Wednesday",17,276
"757",10202507,102,"2011-06-22","Wednesday",18,165
"799",10202507,102,"2011-06-22","Wednesday",19,118
"841",10202507,102,"2011-06-22","Wednesday",20,105
"883",10202507,102,"2011-06-22","Wednesday",21,96
"925",10202507,102,"2011-06-22","Wednesday",22,36
"967",10202507,102,"2011-06-22","Wednesday",23,19
"2",10202507,102,"2011-06-23","Thursday",0,13
"44",10202507,102,"2011-06-23","Thursday",1,3
"86",10202507,102,"2011-06-23","Thursday",2,2
"128",10202507,102,"2011-06-23","Thursday",3,5
"170",10202507,102,"2011-06-23","Thursday",4,3
"212",10202507,102,"2011-06-23","Thursday",5,16
"254",10202507,102,"2011-06-23","Thursday",6,106
"296",10202507,102,"2011-06-23","Thursday",7,221
"338",10202507,102,"2011-06-23","Thursday",8,213
"380",10202507,102,"2011-06-23","Thursday",9,101
"422",10202507,102,"2011-06-23","Thursday",10,62
"464",10202507,102,"2011-06-23","Thursday",11,51
"506",10202507,102,"2011-06-23","Thursday",12,74
"548",10202507,102,"2011-06-23","Thursday",13,68
"590",10202507,102,"2011-06-23","Thursday",14,90
"632",10202507,102,"2011-06-23","Thursday",15,150
"674",10202507,102,"2011-06-23","Thursday",16,152
"716",10202507,102,"2011-06-23","Thursday",17,87
"758",10202507,102,"2011-06-23","Thursday",18,51
"800",10202507,102,"2011-06-23","Thursday",19,30
"842",10202507,102,"2011-06-23","Thursday",20,20
"884",10202507,102,"2011-06-23","Thursday",21,18
"926",10202507,102,"2011-06-23","Thursday",22,8
"968",10202507,102,"2011-06-23","Thursday",23,7
"3",10202507,102,"2011-06-24","Friday",0,5
"45",10202507,102,"2011-06-24","Friday",1,2
"87",10202507,102,"2011-06-24","Friday",2,0
"129",10202507,102,"2011-06-24","Friday",3,2
"171",10202507,102,"2011-06-24","Friday",4,1
"213",10202507,102,"2011-06-24","Friday",5,5
"255",10202507,102,"2011-06-24","Friday",6,19
"297",10202507,102,"2011-06-24","Friday",7,15
"339",10202507,102,"2011-06-24","Friday",8,15
"381",10202507,102,"2011-06-24","Friday",9,26
"423",10202507,102,"2011-06-24","Friday",10,52
"465",10202507,102,"2011-06-24","Friday",11,43
"507",10202507,102,"2011-06-24","Friday",12,66
"549",10202507,102,"2011-06-24","Friday",13,61
"591",10202507,102,"2011-06-24","Friday",14,68
"633",10202507,102,"2011-06-24","Friday",15,63
"675",10202507,102,"2011-06-24","Friday",16,49
"717",10202507,102,"2011-06-24","Friday",17,63
"759",10202507,102,"2011-06-24","Friday",18,62
"801",10202507,102,"2011-06-24","Friday",19,57
"843",10202507,102,"2011-06-24","Friday",20,56
