"","LocationID1","LocationID2","Date","WeekDay","Hour","Value"
"1",10304901,103,"2004-11-29","Monday",0,NA
"36",10304901,103,"2004-11-29","Monday",0,NA
"71",10304901,103,"2004-11-29","Monday",1,NA
"106",10304901,103,"2004-11-29","Monday",1,NA
"141",10304901,103,"2004-11-29","Monday",2,NA
"176",10304901,103,"2004-11-29","Monday",2,NA
"211",10304901,103,"2004-11-29","Monday",3,NA
"246",10304901,103,"2004-11-29","Monday",3,NA
"281",10304901,103,"2004-11-29","Monday",4,NA
"316",10304901,103,"2004-11-29","Monday",4,NA
"351",10304901,103,"2004-11-29","Monday",5,NA
"386",10304901,103,"2004-11-29","Monday",5,NA
"421",10304901,103,"2004-11-29","Monday",6,NA
"456",10304901,103,"2004-11-29","Monday",6,NA
"491",10304901,103,"2004-11-29","Monday",7,NA
"526",10304901,103,"2004-11-29","Monday",7,NA
"561",10304901,103,"2004-11-29","Monday",8,NA
"596",10304901,103,"2004-11-29","Monday",8,NA
"631",10304901,103,"2004-11-29","Monday",9,NA
"666",10304901,103,"2004-11-29","Monday",9,NA
"701",10304901,103,"2004-11-29","Monday",10,NA
"736",10304901,103,"2004-11-29","Monday",10,NA
"771",10304901,103,"2004-11-29","Monday",11,NA
"806",10304901,103,"2004-11-29","Monday",11,NA
"841",10304901,103,"2004-11-29","Monday",12,0
"876",10304901,103,"2004-11-29","Monday",12,2
"911",10304901,103,"2004-11-29","Monday",13,0
"946",10304901,103,"2004-11-29","Monday",13,1
"981",10304901,103,"2004-11-29","Monday",14,1
"1016",10304901,103,"2004-11-29","Monday",14,2
"1051",10304901,103,"2004-11-29","Monday",15,8
"1086",10304901,103,"2004-11-29","Monday",15,14
"1121",10304901,103,"2004-11-29","Monday",16,4
"1156",10304901,103,"2004-11-29","Monday",16,7
"1191",10304901,103,"2004-11-29","Monday",17,4
"1226",10304901,103,"2004-11-29","Monday",17,5
"1261",10304901,103,"2004-11-29","Monday",18,2
"1296",10304901,103,"2004-11-29","Monday",18,3
"1331",10304901,103,"2004-11-29","Monday",19,1
"1366",10304901,103,"2004-11-29","Monday",19,1
"1401",10304901,103,"2004-11-29","Monday",20,1
"1436",10304901,103,"2004-11-29","Monday",20,2
"1471",10304901,103,"2004-11-29","Monday",21,0
"1506",10304901,103,"2004-11-29","Monday",21,1
"1541",10304901,103,"2004-11-29","Monday",22,1
"1576",10304901,103,"2004-11-29","Monday",22,1
"1611",10304901,103,"2004-11-29","Monday",23,0
"1646",10304901,103,"2004-11-29","Monday",23,1
"2",10304901,103,"2004-11-30","Tuesday",0,2
"37",10304901,103,"2004-11-30","Tuesday",0,0
"72",10304901,103,"2004-11-30","Tuesday",1,0
"107",10304901,103,"2004-11-30","Tuesday",1,0
"142",10304901,103,"2004-11-30","Tuesday",2,0
"177",10304901,103,"2004-11-30","Tuesday",2,0
"212",10304901,103,"2004-11-30","Tuesday",3,1
"247",10304901,103,"2004-11-30","Tuesday",3,0
"282",10304901,103,"2004-11-30","Tuesday",4,0
"317",10304901,103,"2004-11-30","Tuesday",4,0
"352",10304901,103,"2004-11-30","Tuesday",5,2
"387",10304901,103,"2004-11-30","Tuesday",5,1
"422",10304901,103,"2004-11-30","Tuesday",6,8
"457",10304901,103,"2004-11-30","Tuesday",6,3
"492",10304901,103,"2004-11-30","Tuesday",7,16
"527",10304901,103,"2004-11-30","Tuesday",7,5
"562",10304901,103,"2004-11-30","Tuesday",8,14
"597",10304901,103,"2004-11-30","Tuesday",8,5
"632",10304901,103,"2004-11-30","Tuesday",9,2
"667",10304901,103,"2004-11-30","Tuesday",9,0
"702",10304901,103,"2004-11-30","Tuesday",10,3
"737",10304901,103,"2004-11-30","Tuesday",10,1
"772",10304901,103,"2004-11-30","Tuesday",11,7
"807",10304901,103,"2004-11-30","Tuesday",11,2
"842",10304901,103,"2004-11-30","Tuesday",12,3
"877",10304901,103,"2004-11-30","Tuesday",12,0
